(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(60, 2, 2, -0.5, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 61.9%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 2.5, 3): Return: 0.03%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 2.5, 3.5): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3, 3): Return: 0.03%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3, 3.5): Return: 0.03%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3.5, 3): Return: 0.03%, Hit Ratio: 59.26%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 56.52%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3, 3.5): Return: 0.03%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3.5, 3): Return: 0.03%, Hit Ratio: 57.69%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 59.26%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 3.5): Return: 0.03%, Hit Ratio: 56.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 54.17%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3, 3.5): Return: 0.03%, Hit Ratio: 53.57%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 56.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3.5, 3): Return: 0.03%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 55.17%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 2.5, 3.5): Return: 0.03%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 3.5, 3): Return: 0.03%, Hit Ratio: 53.57%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 55.17%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 56.67%, Max Drawdown: 0.02%
(100, 1, 1, 0, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 46.49%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3, 3): Return: 0.03%, Hit Ratio: 47.79%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3, 3.5): Return: 0.03%, Hit Ratio: 47.79%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 46.49%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3.5, 3): Return: 0.03%, Hit Ratio: 47.79%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 47.79%, Max Drawdown: 0.08%
(100, 1.5, 1, -0.5, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 46.67%, Max Drawdown: 0.08%
(100, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 46.67%, Max Drawdown: 0.08%
(100, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: 0.03%, Hit Ratio: 43.75%, Max Drawdown: 0.08%
(100, 1.5, 1, 0.5, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 43.75%, Max Drawdown: 0.08%
(100, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 43.16%, Max Drawdown: 0.08%
(100, 1.5, 1, 0.5, -0.5, 3, 3): Return: 0.03%, Hit Ratio: 44.79%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: 0.03%, Hit Ratio: 44.79%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 43.16%, Max Drawdown: 0.08%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3): Return: 0.03%, Hit Ratio: 44.79%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 44.79%, Max Drawdown: 0.09%
(100, 2, 2, -0.5, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 70.0%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 75.0%, Max Drawdown: 0.01%
(100, 2, 2, -0.5, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 71.43%, Max Drawdown: 0.01%
(30, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 52.75%, Max Drawdown: 0.08%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 51.65%, Max Drawdown: 0.08%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 52.17%, Max Drawdown: 0.08%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: 0.02%, Hit Ratio: 47.87%, Max Drawdown: 0.1%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.02%, Hit Ratio: 47.87%, Max Drawdown: 0.11%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 46.81%, Max Drawdown: 0.1%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 49.47%, Max Drawdown: 0.1%
(30, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 49.47%, Max Drawdown: 0.1%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 47.87%, Max Drawdown: 0.1%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 46.81%, Max Drawdown: 0.1%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 47.37%, Max Drawdown: 0.1%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 41.75%, Max Drawdown: 0.1%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 50.56%, Max Drawdown: 0.08%
(30, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 50.56%, Max Drawdown: 0.09%
(60, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 42.11%, Max Drawdown: 0.07%
(60, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 43.16%, Max Drawdown: 0.07%
(60, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 47.92%, Max Drawdown: 0.04%
(60, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 47.92%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 44.68%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 44.68%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 41.18%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 42.0%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 43.14%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 46.0%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 43.64%, Max Drawdown: 0.07%
(60, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 52.17%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3, 3): Return: 0.02%, Hit Ratio: 48.28%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 56.52%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 3): Return: 0.02%, Hit Ratio: 54.17%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3, 3): Return: 0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 52.17%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3, 3): Return: 0.02%, Hit Ratio: 48.28%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 54.55%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 53.57%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 2.5, 2.5): Return: 0.02%, Hit Ratio: 54.55%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 2.5, 3): Return: 0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 56.52%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3, 3): Return: 0.02%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 55.17%, Max Drawdown: 0.02%
(100, 1, 1, 0.5, 0, 2.5, 2.5): Return: 0.02%, Hit Ratio: 44.62%, Max Drawdown: 0.09%
(100, 1, 1, 0.5, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 44.12%, Max Drawdown: 0.09%
(100, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 44.12%, Max Drawdown: 0.09%
(100, 1.5, 1, -0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 46.59%, Max Drawdown: 0.08%
(100, 1.5, 1, -0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 46.59%, Max Drawdown: 0.08%
(100, 1.5, 1, -0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 46.59%, Max Drawdown: 0.08%
(100, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 46.59%, Max Drawdown: 0.08%
(100, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 42.53%, Max Drawdown: 0.08%
(100, 1.5, 1, 0, -0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 43.02%, Max Drawdown: 0.08%
(100, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 43.02%, Max Drawdown: 0.08%
(100, 1.5, 1, 0, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 41.86%, Max Drawdown: 0.08%
(100, 1.5, 1, 0, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 42.35%, Max Drawdown: 0.09%
(100, 1.5, 1, 0, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 42.35%, Max Drawdown: 0.09%
(100, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 41.86%, Max Drawdown: 0.08%
(100, 1.5, 1, 0, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 42.35%, Max Drawdown: 0.09%
(100, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 42.35%, Max Drawdown: 0.09%
(100, 2, 1.5, -0.5, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 59.46%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 60.53%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 58.33%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 57.89%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 58.97%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 68.18%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 69.57%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 65.22%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 66.67%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 72.73%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 73.91%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 69.57%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 70.83%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 68.18%, Max Drawdown: 0.01%
(100, 2, 2, -0.5, 0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 64.0%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 65.22%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(100, 2, 2, 0, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 70.0%, Max Drawdown: 0.03%
(100, 2, 2, 0, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 66.67%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 70.0%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 69.57%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 63.64%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 60.87%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 57.69%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 68.18%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 68.0%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 65.22%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 65.38%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 68.18%, Max Drawdown: 0.02%
(100, 2, 2, 0.5, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 65.22%, Max Drawdown: 0.02%
(100, 2, 2, 0.5, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 68.18%, Max Drawdown: 0.02%
(100, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 65.22%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 46.81%, Max Drawdown: 0.11%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 47.42%, Max Drawdown: 0.12%
(30, 1, 1.5, 0, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 47.42%, Max Drawdown: 0.12%
(30, 1, 1.5, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 46.39%, Max Drawdown: 0.12%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 48.98%, Max Drawdown: 0.11%
(30, 1, 1.5, 0, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 48.98%, Max Drawdown: 0.12%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 41.75%, Max Drawdown: 0.1%
(30, 1, 1.5, 0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 40.78%, Max Drawdown: 0.1%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 42.31%, Max Drawdown: 0.11%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 42.31%, Max Drawdown: 0.11%
(30, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 57.45%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 55.1%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(30, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 52.08%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 48.98%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 51.02%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 50.98%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.04%
(30, 2, 2, 0, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 51.85%, Max Drawdown: 0.03%
(30, 2, 2, 0, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 46.67%, Max Drawdown: 0.04%
(30, 2, 2, 0, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 48.39%, Max Drawdown: 0.03%
(30, 2, 2, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 51.72%, Max Drawdown: 0.03%
(30, 2, 2, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 48.39%, Max Drawdown: 0.04%
(60, 1, 1, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 42.24%, Max Drawdown: 0.09%
(60, 1.5, 1, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 47.67%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 48.24%, Max Drawdown: 0.05%
(60, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 43.64%, Max Drawdown: 0.05%
(60, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 44.83%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 42.0%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 43.4%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 41.82%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 41.82%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 41.38%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 43.1%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 45.28%, Max Drawdown: 0.07%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 43.64%, Max Drawdown: 0.07%
(60, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 44.64%, Max Drawdown: 0.07%
(60, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 43.1%, Max Drawdown: 0.07%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 45.61%, Max Drawdown: 0.07%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 44.83%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 44.83%, Max Drawdown: 0.07%
(60, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.03%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
