(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1, 1, -0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 49.7%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 49.7%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 49.7%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 50.3%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 50.3%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 50.3%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 47.59%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 47.59%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 47.59%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 48.19%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 48.19%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 48.19%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 48.52%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 48.52%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 48.52%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 53.49%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 53.49%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 53.38%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 50.68%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 50.68%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 50.34%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 52.03%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 52.03%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.68%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 46.53%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 46.53%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.21%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.32%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 48.32%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 48.0%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 49.36%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 49.36%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 49.04%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 49.01%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 49.01%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 48.68%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 50.62%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 50.62%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 47.68%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 47.68%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.37%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 48.45%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 48.45%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 48.15%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 48.77%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 48.77%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 48.47%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 52.67%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 53.03%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 50.34%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 50.34%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 51.37%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 51.37%, Max Drawdown: 0.06%
(30, 1, 2, 0, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 45.77%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 45.77%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 45.95%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 46.98%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 47.95%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 47.95%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.62%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 49.35%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 49.35%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 49.03%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.98%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 48.98%, Max Drawdown: 0.05%
(30, 1, 2, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 48.65%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 47.3%, Max Drawdown: 0.04%
(30, 1, 2, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 47.3%, Max Drawdown: 0.04%
(30, 1, 2, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.98%, Max Drawdown: 0.04%
(30, 1, 2, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 48.43%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 48.43%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 48.12%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 48.73%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 48.73%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 60.61%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 59.6%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 59.6%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 55.45%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 55.45%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 54.9%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 55.77%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 55.77%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 55.24%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 55.45%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 54.46%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 54.46%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 52.69%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 53.19%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 52.63%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 54.72%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 54.72%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 54.21%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 51.09%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 50.54%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.54%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 51.46%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 51.46%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 50.96%, Max Drawdown: 0.05%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 61.84%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 61.04%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 58.43%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 57.3%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 56.67%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 51.9%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 51.25%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.62%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 53.85%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 52.75%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 52.17%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 52.44%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 53.01%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 49.38%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 48.78%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 48.91%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 48.96%, Max Drawdown: 0.06%
(30, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 49.38%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 48.78%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 48.19%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 48.91%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 48.39%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 50.6%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 50.52%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 50.52%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 60.81%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 60.49%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 58.14%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 56.98%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 56.32%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 54.55%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 54.35%, Max Drawdown: 0.05%
(30, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 50.65%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 49.37%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 53.41%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 52.27%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 51.69%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 52.56%, Max Drawdown: 0.03%
(30, 1.5, 2, 0, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 53.16%, Max Drawdown: 0.03%
(30, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 52.5%, Max Drawdown: 0.03%
(30, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 54.26%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.72%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 49.44%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 48.31%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 49.46%, Max Drawdown: 0.06%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 48.94%, Max Drawdown: 0.06%
(30, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.72%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 48.1%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.5%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 49.44%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 48.31%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 47.78%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 50.63%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 50.56%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 51.06%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 51.06%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 50.53%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 60.66%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 59.02%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 59.02%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 64.62%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 63.08%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 63.08%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 49.06%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.04%
(30, 2, 1, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 50.79%, Max Drawdown: 0.04%
(30, 2, 1, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 50.79%, Max Drawdown: 0.04%
(30, 2, 1, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 53.73%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 52.24%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 52.24%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 47.17%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 48.15%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.27%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 49.23%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 49.28%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 49.06%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 49.06%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 50.79%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 49.21%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 49.21%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 52.24%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 50.75%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 50.75%, Max Drawdown: 0.05%
(30, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 59.57%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 57.45%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 56.25%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 61.54%, Max Drawdown: 0.05%
(30, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 45.95%, Max Drawdown: 0.04%
(30, 2, 1.5, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 44.74%, Max Drawdown: 0.04%
(30, 2, 1.5, 0, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 46.94%, Max Drawdown: 0.03%
(30, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 47.17%, Max Drawdown: 0.04%
(30, 2, 1.5, 0, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.65%, Max Drawdown: 0.04%
(30, 2, 1.5, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 47.37%, Max Drawdown: 0.04%
