(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(60, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(60, 2, 1.5, 0, -0.5, 3, 3): Return: 0.05%, Hit Ratio: 48.84%, Max Drawdown: 0.03%
(60, 2, 1.5, 0, -0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 53.49%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, -0.5, 3.5, 3): Return: 0.05%, Hit Ratio: 51.16%, Max Drawdown: 0.03%
(60, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0, 3, 3): Return: 0.05%, Hit Ratio: 46.51%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0, 3, 3.5): Return: 0.05%, Hit Ratio: 51.16%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0, 3.5, 3): Return: 0.05%, Hit Ratio: 48.84%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0, 3.5, 3.5): Return: 0.05%, Hit Ratio: 53.49%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 53.49%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.05%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, -0.5, 3, 3): Return: 0.05%, Hit Ratio: 40.0%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 44.44%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.05%, Hit Ratio: 42.22%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 46.67%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0, 3, 3.5): Return: 0.05%, Hit Ratio: 42.22%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.05%, Hit Ratio: 44.44%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, -0.5, 2.5, 3): Return: 0.05%, Hit Ratio: 52.17%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.05%, Hit Ratio: 56.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 2.5, 3.5): Return: 0.05%, Hit Ratio: 44.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3, 3): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 3, 3.5): Return: 0.05%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 2.5, 3): Return: 0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.05%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3, 3): Return: 0.05%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 58.62%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3.5, 3): Return: 0.05%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 62.07%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3, 3): Return: 0.05%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 58.62%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3, 3): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3, 3.5): Return: 0.05%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3.5, 3): Return: 0.05%, Hit Ratio: 53.57%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3.5, 3.5): Return: 0.05%, Hit Ratio: 55.17%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 2.5, 3): Return: 0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 2.5, 3.5): Return: 0.05%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3, 3): Return: 0.05%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 58.62%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3.5, 3): Return: 0.05%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 62.07%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 2.5, 3): Return: 0.05%, Hit Ratio: 45.83%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 2.5, 3): Return: 0.05%, Hit Ratio: 37.5%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 2.5, 3.5): Return: 0.05%, Hit Ratio: 42.31%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 2.5, 3): Return: 0.05%, Hit Ratio: 37.5%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.05%, Hit Ratio: 42.31%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3, 3): Return: 0.05%, Hit Ratio: 44.83%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 46.67%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3.5, 3): Return: 0.05%, Hit Ratio: 48.28%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(100, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: 0.05%, Hit Ratio: 52.0%, Max Drawdown: 0.03%
(100, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.05%, Hit Ratio: 52.0%, Max Drawdown: 0.03%
(100, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0, 2.5, 2.5): Return: 0.05%, Hit Ratio: 60.87%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.05%, Hit Ratio: 54.17%, Max Drawdown: 0.02%
(100, 2, 2, 0, -0.5, 2.5, 2.5): Return: 0.05%, Hit Ratio: 56.52%, Max Drawdown: 0.02%
(100, 2, 2, 0, -0.5, 2.5, 3): Return: 0.05%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(100, 2, 2, 0, -0.5, 2.5, 3.5): Return: 0.05%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(100, 2, 2, 0, -0.5, 3, 2.5): Return: 0.05%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(100, 2, 2, 0, -0.5, 3.5, 2.5): Return: 0.05%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0, 2.5, 2.5): Return: 0.05%, Hit Ratio: 56.52%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 2.5, 2.5): Return: 0.05%, Hit Ratio: 54.17%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 3, 2.5): Return: 0.05%, Hit Ratio: 59.26%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 3.5, 2.5): Return: 0.05%, Hit Ratio: 59.26%, Max Drawdown: 0.02%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 47.76%, Max Drawdown: 0.06%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 45.93%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 2.5, 2.5): Return: 0.04%, Hit Ratio: 47.83%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 48.91%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 49.46%, Max Drawdown: 0.03%
(30, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 45.87%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 49.44%, Max Drawdown: 0.03%
(60, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 1, 0, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 46.15%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 46.15%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 51.72%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 53.33%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 49.21%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 58.0%, Max Drawdown: 0.01%
(60, 1.5, 2, 0, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 60.0%, Max Drawdown: 0.01%
(60, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 55.1%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 58.82%, Max Drawdown: 0.01%
(60, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 60.78%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 54.0%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 57.69%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 59.62%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: 0.04%, Hit Ratio: 52.0%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 55.77%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 57.69%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 54.0%, Max Drawdown: 0.01%
(60, 2, 1, 0, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 43.24%, Max Drawdown: 0.05%
(60, 2, 1, 0, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 46.58%, Max Drawdown: 0.05%
(60, 2, 1, 0, -0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 45.21%, Max Drawdown: 0.05%
(60, 2, 1, 0, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 48.61%, Max Drawdown: 0.05%
(60, 2, 1, 0, 0, 3, 3.5): Return: 0.04%, Hit Ratio: 45.33%, Max Drawdown: 0.05%
(60, 2, 1, 0, 0, 3.5, 3.5): Return: 0.04%, Hit Ratio: 45.33%, Max Drawdown: 0.05%
(60, 2, 1, 0, 0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 45.33%, Max Drawdown: 0.04%
(60, 2, 1, 0, 0.5, 3, 3): Return: 0.04%, Hit Ratio: 43.59%, Max Drawdown: 0.04%
(60, 2, 1, 0, 0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 46.75%, Max Drawdown: 0.04%
(60, 2, 1, 0, 0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 43.59%, Max Drawdown: 0.04%
(60, 2, 1, 0, 0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 46.75%, Max Drawdown: 0.04%
(60, 2, 1.5, -0.5, 0, 2.5, 3): Return: 0.04%, Hit Ratio: 45.95%, Max Drawdown: 0.04%
(60, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.04%, Hit Ratio: 52.63%, Max Drawdown: 0.03%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 44.74%, Max Drawdown: 0.04%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 51.28%, Max Drawdown: 0.03%
(60, 2, 1.5, -0.5, 0.5, 3, 3): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(60, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 54.76%, Max Drawdown: 0.03%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 52.38%, Max Drawdown: 0.04%
(60, 2, 1.5, 0, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 43.59%, Max Drawdown: 0.03%
(60, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0, 2.5, 3): Return: 0.04%, Hit Ratio: 41.03%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0, 2.5, 3.5): Return: 0.04%, Hit Ratio: 47.5%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 43.59%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0.5, 3, 3): Return: 0.04%, Hit Ratio: 48.84%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, 0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 51.16%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 36.59%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0, 2.5, 3): Return: 0.04%, Hit Ratio: 34.15%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.04%, Hit Ratio: 40.48%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0, 3, 3): Return: 0.04%, Hit Ratio: 37.78%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0, 3.5, 3): Return: 0.04%, Hit Ratio: 40.0%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 40.48%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0.5, 3, 3): Return: 0.04%, Hit Ratio: 37.78%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 42.22%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 40.0%, Max Drawdown: 0.02%
(60, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 2.5, 3): Return: 0.04%, Hit Ratio: 39.13%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 47.83%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 3): Return: 0.04%, Hit Ratio: 39.13%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 3.5): Return: 0.04%, Hit Ratio: 44.0%, Max Drawdown: 0.02%
(100, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 42.35%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 43.18%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, -0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 43.18%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 44.71%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 44.71%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: 0.04%, Hit Ratio: 43.02%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 2.5, 3): Return: 0.04%, Hit Ratio: 43.82%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: 0.04%, Hit Ratio: 43.82%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 45.35%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 3, 3): Return: 0.04%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 3, 3.5): Return: 0.04%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 45.35%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 3.5, 3): Return: 0.04%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: 0.04%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 40.7%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 41.57%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 41.57%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 43.02%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 3, 3): Return: 0.04%, Hit Ratio: 43.18%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 43.18%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 43.02%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 43.18%, Max Drawdown: 0.03%
(100, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 43.18%, Max Drawdown: 0.03%
(100, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 44.12%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, -0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 47.14%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 46.58%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.04%, Hit Ratio: 47.14%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 46.58%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 47.89%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, 0, 3.5, 2.5): Return: 0.04%, Hit Ratio: 47.89%, Max Drawdown: 0.02%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 45.77%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 47.22%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 47.59%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 46.74%, Max Drawdown: 0.04%
(30, 1.5, 1, -0.5, -0.5, 3, 3): Return: 0.03%, Hit Ratio: 47.83%, Max Drawdown: 0.04%
(30, 1.5, 1, -0.5, -0.5, 3.5, 3): Return: 0.03%, Hit Ratio: 48.39%, Max Drawdown: 0.04%
(30, 1.5, 1, -0.5, 0, 3, 3.5): Return: 0.03%, Hit Ratio: 48.54%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 49.04%, Max Drawdown: 0.03%
(30, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 43.4%, Max Drawdown: 0.04%
(30, 1.5, 1, 0, -0.5, 3, 3.5): Return: 0.03%, Hit Ratio: 45.37%, Max Drawdown: 0.04%
(30, 1.5, 1, 0, 0, 2.5, 3.5): Return: 0.03%, Hit Ratio: 42.59%, Max Drawdown: 0.04%
(30, 1.5, 1, 0, 0, 3, 3.5): Return: 0.03%, Hit Ratio: 44.55%, Max Drawdown: 0.04%
(30, 1.5, 1, 0, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 45.05%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 43.82%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 44.57%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 45.16%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 45.16%, Max Drawdown: 0.04%
(60, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 45.05%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 60.71%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 62.5%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 51.67%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 49.15%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 50.82%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 52.46%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 45.9%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 47.62%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 49.21%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 45.9%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 0.03%, Hit Ratio: 47.62%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 49.21%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 45.9%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 47.62%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 60.87%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 64.58%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 56.25%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 62.0%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 54.17%, Max Drawdown: 0.02%
(60, 2, 1, -0.5, 0, 3, 3): Return: 0.03%, Hit Ratio: 46.48%, Max Drawdown: 0.05%
(60, 2, 1, -0.5, 0, 3, 3.5): Return: 0.03%, Hit Ratio: 48.57%, Max Drawdown: 0.05%
(60, 2, 1, -0.5, 0, 3.5, 3): Return: 0.03%, Hit Ratio: 46.48%, Max Drawdown: 0.05%
(60, 2, 1, -0.5, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 48.57%, Max Drawdown: 0.05%
(60, 2, 1, 0, -0.5, 2.5, 3): Return: 0.03%, Hit Ratio: 40.0%, Max Drawdown: 0.06%
(60, 2, 1, 0, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 44.29%, Max Drawdown: 0.05%
