(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.25%, Hit Ratio: 47.62%, Max Drawdown: 0.24%
(30, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.25%, Hit Ratio: 50.0%, Max Drawdown: 0.18%
(60, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 0.25%, Hit Ratio: 47.37%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.25%, Hit Ratio: 47.37%, Max Drawdown: 0.35%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: 0.25%, Hit Ratio: 53.49%, Max Drawdown: 0.35%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.25%, Hit Ratio: 53.49%, Max Drawdown: 0.35%
(60, 1.5, 2, 0, -0.5, 3, 2.5): Return: 0.25%, Hit Ratio: 47.62%, Max Drawdown: 0.23%
(60, 1.5, 2, 0, 0, 3.5, 2.5): Return: 0.25%, Hit Ratio: 46.51%, Max Drawdown: 0.23%
(60, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.25%, Hit Ratio: 48.89%, Max Drawdown: 0.23%
(100, 1, 1.5, -0.5, 0, 3, 3): Return: 0.25%, Hit Ratio: 47.73%, Max Drawdown: 0.3%
(100, 1, 1.5, -0.5, 0, 3, 3.5): Return: 0.25%, Hit Ratio: 47.73%, Max Drawdown: 0.3%
(100, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.25%, Hit Ratio: 51.69%, Max Drawdown: 0.3%
(100, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.25%, Hit Ratio: 51.69%, Max Drawdown: 0.3%
(100, 1, 1.5, 0, 0, 3.5, 3): Return: 0.25%, Hit Ratio: 47.78%, Max Drawdown: 0.35%
(100, 1, 1.5, 0, 0, 3.5, 3.5): Return: 0.25%, Hit Ratio: 47.78%, Max Drawdown: 0.35%
(100, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.25%, Hit Ratio: 54.76%, Max Drawdown: 0.22%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.25%, Hit Ratio: 46.88%, Max Drawdown: 0.24%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.25%, Hit Ratio: 46.88%, Max Drawdown: 0.24%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.24%, Hit Ratio: 47.57%, Max Drawdown: 0.35%
(30, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.24%, Hit Ratio: 43.93%, Max Drawdown: 0.38%
(30, 1, 1.5, -0.5, 0.5, 3, 3): Return: 0.24%, Hit Ratio: 41.82%, Max Drawdown: 0.27%
(30, 1, 1.5, 0, 0, 2.5, 3.5): Return: 0.24%, Hit Ratio: 45.13%, Max Drawdown: 0.35%
(30, 1, 2, -0.5, 0, 2.5, 3): Return: 0.24%, Hit Ratio: 45.54%, Max Drawdown: 0.35%
(30, 1, 2, 0, 0, 2.5, 2.5): Return: 0.24%, Hit Ratio: 45.63%, Max Drawdown: 0.35%
(30, 1, 2, 0.5, -0.5, 3, 3): Return: 0.24%, Hit Ratio: 47.71%, Max Drawdown: 0.35%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: 0.24%, Hit Ratio: 50.91%, Max Drawdown: 0.3%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.24%, Hit Ratio: 50.91%, Max Drawdown: 0.3%
(30, 2, 1.5, 0, 0, 2.5, 2.5): Return: 0.24%, Hit Ratio: 47.5%, Max Drawdown: 0.24%
(60, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.24%, Hit Ratio: 47.92%, Max Drawdown: 0.18%
(60, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.24%, Hit Ratio: 47.92%, Max Drawdown: 0.18%
(60, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.24%, Hit Ratio: 49.47%, Max Drawdown: 0.23%
(60, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.24%, Hit Ratio: 49.47%, Max Drawdown: 0.23%
(60, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 0.24%, Hit Ratio: 49.06%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.24%, Hit Ratio: 49.06%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.24%, Hit Ratio: 47.37%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.24%, Hit Ratio: 47.37%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.24%, Hit Ratio: 48.21%, Max Drawdown: 0.23%
(60, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.24%, Hit Ratio: 52.38%, Max Drawdown: 0.23%
(60, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 0.24%, Hit Ratio: 45.45%, Max Drawdown: 0.23%
(60, 1.5, 2, 0.5, 0, 3, 3): Return: 0.24%, Hit Ratio: 46.67%, Max Drawdown: 0.35%
(60, 1.5, 2, 0.5, 0, 3, 3.5): Return: 0.24%, Hit Ratio: 46.67%, Max Drawdown: 0.35%
(60, 1.5, 2, 0.5, 0.5, 3.5, 2.5): Return: 0.24%, Hit Ratio: 47.83%, Max Drawdown: 0.23%
(60, 2, 1.5, 0, 0.5, 2.5, 3): Return: 0.24%, Hit Ratio: 42.11%, Max Drawdown: 0.14%
(60, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.24%, Hit Ratio: 42.11%, Max Drawdown: 0.14%
(100, 1, 1.5, 0, -0.5, 3, 3): Return: 0.24%, Hit Ratio: 50.55%, Max Drawdown: 0.3%
(100, 1, 1.5, 0, -0.5, 3, 3.5): Return: 0.24%, Hit Ratio: 50.55%, Max Drawdown: 0.3%
(100, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.24%, Hit Ratio: 51.11%, Max Drawdown: 0.35%
(100, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.24%, Hit Ratio: 51.11%, Max Drawdown: 0.35%
(100, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 0.24%, Hit Ratio: 51.28%, Max Drawdown: 0.16%
(100, 1.5, 2, 0, 0.5, 3, 2.5): Return: 0.24%, Hit Ratio: 48.78%, Max Drawdown: 0.16%
(100, 2, 1.5, -0.5, 0, 2.5, 3): Return: 0.24%, Hit Ratio: 46.67%, Max Drawdown: 0.24%
(100, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.24%, Hit Ratio: 46.67%, Max Drawdown: 0.24%
(100, 2, 1.5, -0.5, 0, 3, 3): Return: 0.24%, Hit Ratio: 46.88%, Max Drawdown: 0.24%
(100, 2, 1.5, -0.5, 0, 3, 3.5): Return: 0.24%, Hit Ratio: 46.88%, Max Drawdown: 0.24%
(100, 2, 1.5, 0.5, -0.5, 3, 3): Return: 0.24%, Hit Ratio: 44.12%, Max Drawdown: 0.24%
(100, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.24%, Hit Ratio: 44.12%, Max Drawdown: 0.24%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.23%, Hit Ratio: 45.52%, Max Drawdown: 0.42%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: 0.23%, Hit Ratio: 44.34%, Max Drawdown: 0.35%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.23%, Hit Ratio: 41.96%, Max Drawdown: 0.28%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.23%, Hit Ratio: 46.73%, Max Drawdown: 0.37%
(30, 1, 2, -0.5, 0, 3, 3): Return: 0.23%, Hit Ratio: 46.46%, Max Drawdown: 0.35%
(30, 1, 2, 0, 0, 3, 2.5): Return: 0.23%, Hit Ratio: 46.53%, Max Drawdown: 0.35%
(30, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.23%, Hit Ratio: 47.37%, Max Drawdown: 0.35%
(30, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.23%, Hit Ratio: 44.44%, Max Drawdown: 0.15%
(30, 2, 1.5, 0, -0.5, 3, 2.5): Return: 0.23%, Hit Ratio: 48.78%, Max Drawdown: 0.24%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.23%, Hit Ratio: 46.81%, Max Drawdown: 0.24%
(30, 2, 2, -0.5, 0.5, 3, 2.5): Return: 0.23%, Hit Ratio: 48.0%, Max Drawdown: 0.18%
(60, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.23%, Hit Ratio: 48.08%, Max Drawdown: 0.23%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.23%, Hit Ratio: 48.21%, Max Drawdown: 0.23%
(100, 1, 1.5, -0.5, 0, 3.5, 3): Return: 0.23%, Hit Ratio: 48.28%, Max Drawdown: 0.35%
(100, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.23%, Hit Ratio: 48.28%, Max Drawdown: 0.35%
(100, 1.5, 1, 0, 0.5, 3.5, 3): Return: 0.23%, Hit Ratio: 46.51%, Max Drawdown: 0.2%
(100, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 0.23%, Hit Ratio: 46.51%, Max Drawdown: 0.2%
(100, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: 0.23%, Hit Ratio: 47.13%, Max Drawdown: 0.21%
(100, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: 0.23%, Hit Ratio: 47.13%, Max Drawdown: 0.21%
(100, 1.5, 1, 0.5, 0.5, 3, 3): Return: 0.23%, Hit Ratio: 46.59%, Max Drawdown: 0.21%
(100, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: 0.23%, Hit Ratio: 46.59%, Max Drawdown: 0.21%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.23%, Hit Ratio: 44.44%, Max Drawdown: 0.2%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.23%, Hit Ratio: 44.44%, Max Drawdown: 0.2%
(100, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.11%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.22%, Hit Ratio: 44.44%, Max Drawdown: 0.35%
(30, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.22%, Hit Ratio: 47.27%, Max Drawdown: 0.35%
(30, 1, 2, 0, 0, 3.5, 3.5): Return: 0.22%, Hit Ratio: 47.12%, Max Drawdown: 0.35%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.22%, Hit Ratio: 47.27%, Max Drawdown: 0.35%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.22%, Hit Ratio: 43.33%, Max Drawdown: 0.26%
(30, 1.5, 2, 0.5, 0.5, 3, 3): Return: 0.22%, Hit Ratio: 50.0%, Max Drawdown: 0.3%
(30, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: 0.22%, Hit Ratio: 50.0%, Max Drawdown: 0.3%
(30, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.22%, Hit Ratio: 46.67%, Max Drawdown: 0.24%
(60, 1.5, 2, 0, 0, 3, 3): Return: 0.22%, Hit Ratio: 46.51%, Max Drawdown: 0.35%
(60, 1.5, 2, 0, 0, 3, 3.5): Return: 0.22%, Hit Ratio: 46.51%, Max Drawdown: 0.35%
(60, 1.5, 2, 0.5, 0, 3, 2.5): Return: 0.22%, Hit Ratio: 47.73%, Max Drawdown: 0.23%
(60, 2, 2, 0.5, 0.5, 2.5, 3): Return: 0.22%, Hit Ratio: 40.91%, Max Drawdown: 0.19%
(60, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.22%, Hit Ratio: 40.91%, Max Drawdown: 0.19%
(100, 2, 1.5, 0.5, 0, 3.5, 3): Return: 0.22%, Hit Ratio: 44.44%, Max Drawdown: 0.35%
(100, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.22%, Hit Ratio: 44.44%, Max Drawdown: 0.35%
(100, 2, 2, -0.5, -0.5, 2.5, 3): Return: 0.22%, Hit Ratio: 45.45%, Max Drawdown: 0.24%
(100, 2, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.22%, Hit Ratio: 45.45%, Max Drawdown: 0.24%
(100, 2, 2, -0.5, -0.5, 3, 2.5): Return: 0.22%, Hit Ratio: 45.0%, Max Drawdown: 0.12%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: 0.21%, Hit Ratio: 45.14%, Max Drawdown: 0.44%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: 0.21%, Hit Ratio: 45.21%, Max Drawdown: 0.35%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.21%, Hit Ratio: 41.07%, Max Drawdown: 0.31%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: 0.21%, Hit Ratio: 44.25%, Max Drawdown: 0.35%
(30, 1, 2, 0, 0, 2.5, 3.5): Return: 0.21%, Hit Ratio: 45.71%, Max Drawdown: 0.35%
(30, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: 0.21%, Hit Ratio: 46.43%, Max Drawdown: 0.35%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.21%, Hit Ratio: 51.61%, Max Drawdown: 0.35%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.35%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.35%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.21%, Hit Ratio: 49.23%, Max Drawdown: 0.24%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.21%, Hit Ratio: 49.23%, Max Drawdown: 0.24%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 0.21%, Hit Ratio: 45.28%, Max Drawdown: 0.3%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.21%, Hit Ratio: 45.28%, Max Drawdown: 0.3%
(30, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 0.21%, Hit Ratio: 44.9%, Max Drawdown: 0.23%
(30, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.35%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.3%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.3%
(30, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: 0.21%, Hit Ratio: 41.77%, Max Drawdown: 0.33%
(30, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.24%
(30, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.21%, Hit Ratio: 45.65%, Max Drawdown: 0.24%
(30, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.18%
(30, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: 0.21%, Hit Ratio: 48.15%, Max Drawdown: 0.18%
(60, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.21%, Hit Ratio: 49.43%, Max Drawdown: 0.23%
(60, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.21%, Hit Ratio: 49.43%, Max Drawdown: 0.23%
(60, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: 0.21%, Hit Ratio: 45.45%, Max Drawdown: 0.23%
(60, 1.5, 1.5, 0.5, 0, 3, 3): Return: 0.21%, Hit Ratio: 46.43%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 0.21%, Hit Ratio: 46.43%, Max Drawdown: 0.35%
(60, 1.5, 2, -0.5, -0.5, 3, 3): Return: 0.21%, Hit Ratio: 52.38%, Max Drawdown: 0.35%
(60, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: 0.21%, Hit Ratio: 52.38%, Max Drawdown: 0.35%
(60, 1.5, 2, 0.5, -0.5, 3, 3): Return: 0.21%, Hit Ratio: 46.67%, Max Drawdown: 0.35%
(60, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 0.21%, Hit Ratio: 46.67%, Max Drawdown: 0.35%
(100, 1.5, 2, -0.5, 0, 2.5, 2.5): Return: 0.21%, Hit Ratio: 56.41%, Max Drawdown: 0.16%
(100, 1.5, 2, -0.5, 0, 2.5, 3): Return: 0.21%, Hit Ratio: 56.1%, Max Drawdown: 0.29%
(100, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: 0.21%, Hit Ratio: 56.1%, Max Drawdown: 0.29%
(100, 1.5, 2, -0.5, 0, 3, 3): Return: 0.21%, Hit Ratio: 55.81%, Max Drawdown: 0.29%
(100, 1.5, 2, -0.5, 0, 3, 3.5): Return: 0.21%, Hit Ratio: 55.81%, Max Drawdown: 0.29%
(100, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 0.21%, Hit Ratio: 47.62%, Max Drawdown: 0.22%
(100, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.21%, Hit Ratio: 56.1%, Max Drawdown: 0.16%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 0.21%, Hit Ratio: 53.49%, Max Drawdown: 0.29%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.21%, Hit Ratio: 53.49%, Max Drawdown: 0.29%
(100, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.21%, Hit Ratio: 47.83%, Max Drawdown: 0.22%
(100, 2, 2, 0, -0.5, 2.5, 2.5): Return: 0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.13%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: 0.2%, Hit Ratio: 41.55%, Max Drawdown: 0.44%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.2%, Hit Ratio: 44.9%, Max Drawdown: 0.39%
(30, 1, 1.5, 0, -0.5, 3, 3.5): Return: 0.2%, Hit Ratio: 46.79%, Max Drawdown: 0.35%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.2%, Hit Ratio: 51.04%, Max Drawdown: 0.43%
(30, 1, 2, 0, 0, 3, 3.5): Return: 0.2%, Hit Ratio: 46.6%, Max Drawdown: 0.35%
(30, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.2%, Hit Ratio: 46.3%, Max Drawdown: 0.35%
(30, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.2%, Hit Ratio: 42.37%, Max Drawdown: 0.26%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 0.2%, Hit Ratio: 43.75%, Max Drawdown: 0.24%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.2%, Hit Ratio: 43.75%, Max Drawdown: 0.24%
(30, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.2%, Hit Ratio: 50.0%, Max Drawdown: 0.35%
(30, 1.5, 1.5, 0.5, 0, 3, 3): Return: 0.2%, Hit Ratio: 49.23%, Max Drawdown: 0.35%
(30, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 0.2%, Hit Ratio: 49.23%, Max Drawdown: 0.35%
(30, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.2%, Hit Ratio: 42.22%, Max Drawdown: 0.15%
(30, 2, 1.5, 0, 0, 2.5, 3.5): Return: 0.2%, Hit Ratio: 47.73%, Max Drawdown: 0.24%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.2%, Hit Ratio: 46.81%, Max Drawdown: 0.24%
(30, 2, 1.5, 0.5, 0, 2.5, 3): Return: 0.2%, Hit Ratio: 46.67%, Max Drawdown: 0.24%
(30, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.2%, Hit Ratio: 47.83%, Max Drawdown: 0.14%
(60, 1, 1.5, -0.5, 0.5, 3, 3): Return: 0.2%, Hit Ratio: 48.42%, Max Drawdown: 0.23%
(60, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.2%, Hit Ratio: 48.42%, Max Drawdown: 0.23%
(60, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 0.2%, Hit Ratio: 47.27%, Max Drawdown: 0.23%
(60, 1.5, 2, 0, 0, 3, 2.5): Return: 0.2%, Hit Ratio: 45.24%, Max Drawdown: 0.23%
(60, 1.5, 2, 0, 0.5, 3, 2.5): Return: 0.2%, Hit Ratio: 44.19%, Max Drawdown: 0.23%
(60, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 0.2%, Hit Ratio: 47.73%, Max Drawdown: 0.23%
(60, 1.5, 2, 0.5, 0.5, 3, 2.5): Return: 0.2%, Hit Ratio: 46.67%, Max Drawdown: 0.23%
(60, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.2%, Hit Ratio: 50.0%, Max Drawdown: 0.13%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.2%, Hit Ratio: 51.02%, Max Drawdown: 0.2%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.2%, Hit Ratio: 51.02%, Max Drawdown: 0.2%
(100, 1.5, 2, -0.5, 0, 3, 2.5): Return: 0.2%, Hit Ratio: 56.1%, Max Drawdown: 0.16%
(100, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 0.2%, Hit Ratio: 53.49%, Max Drawdown: 0.16%
(100, 1.5, 2, 0.5, -0.5, 3, 3): Return: 0.2%, Hit Ratio: 51.11%, Max Drawdown: 0.29%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 0.2%, Hit Ratio: 51.11%, Max Drawdown: 0.29%
(100, 2, 1, 0.5, 0.5, 3.5, 3): Return: 0.2%, Hit Ratio: 44.74%, Max Drawdown: 0.24%
(100, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: 0.2%, Hit Ratio: 44.74%, Max Drawdown: 0.24%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.2%, Hit Ratio: 41.38%, Max Drawdown: 0.24%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.2%, Hit Ratio: 41.38%, Max Drawdown: 0.24%
(100, 2, 2, -0.5, -0.5, 3, 3): Return: 0.2%, Hit Ratio: 41.67%, Max Drawdown: 0.24%
(100, 2, 2, -0.5, -0.5, 3, 3.5): Return: 0.2%, Hit Ratio: 41.67%, Max Drawdown: 0.24%
(100, 2, 2, 0, -0.5, 3, 2.5): Return: 0.2%, Hit Ratio: 45.0%, Max Drawdown: 0.14%
(100, 2, 2, 0, 0, 3.5, 3): Return: 0.2%, Hit Ratio: 44.44%, Max Drawdown: 0.35%
(100, 2, 2, 0, 0, 3.5, 3.5): Return: 0.2%, Hit Ratio: 44.44%, Max Drawdown: 0.35%
(100, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.2%, Hit Ratio: 52.63%, Max Drawdown: 0.12%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: 0.19%, Hit Ratio: 44.83%, Max Drawdown: 0.36%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: 0.19%, Hit Ratio: 43.52%, Max Drawdown: 0.36%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.19%, Hit Ratio: 45.87%, Max Drawdown: 0.41%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.19%, Hit Ratio: 46.36%, Max Drawdown: 0.35%
(30, 1, 2, 0, 0, 3.5, 3): Return: 0.19%, Hit Ratio: 46.15%, Max Drawdown: 0.35%
(30, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.19%, Hit Ratio: 50.82%, Max Drawdown: 0.35%
(30, 1.5, 2, -0.5, 0.5, 3, 3): Return: 0.19%, Hit Ratio: 44.23%, Max Drawdown: 0.3%
(30, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: 0.19%, Hit Ratio: 44.23%, Max Drawdown: 0.3%
(30, 1.5, 2, 0, 0.5, 3, 2.5): Return: 0.19%, Hit Ratio: 43.75%, Max Drawdown: 0.23%
(30, 1.5, 2, 0.5, 0, 3, 2.5): Return: 0.19%, Hit Ratio: 48.98%, Max Drawdown: 0.35%
(30, 2, 1, -0.5, -0.5, 3, 2.5): Return: 0.19%, Hit Ratio: 41.03%, Max Drawdown: 0.35%
(30, 2, 1.5, 0, -0.5, 3, 3.5): Return: 0.19%, Hit Ratio: 48.89%, Max Drawdown: 0.24%
(30, 2, 1.5, 0, -0.5, 3.5, 3): Return: 0.19%, Hit Ratio: 47.83%, Max Drawdown: 0.24%
(30, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.19%, Hit Ratio: 46.34%, Max Drawdown: 0.24%
(30, 2, 2, -0.5, 0.5, 3, 3.5): Return: 0.19%, Hit Ratio: 48.28%, Max Drawdown: 0.18%
(30, 2, 2, 0, 0.5, 3.5, 2.5): Return: 0.19%, Hit Ratio: 42.31%, Max Drawdown: 0.18%
(30, 2, 2, 0.5, 0.5, 3, 2.5): Return: 0.19%, Hit Ratio: 46.15%, Max Drawdown: 0.18%
(60, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.19%, Hit Ratio: 47.13%, Max Drawdown: 0.24%
(60, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.19%, Hit Ratio: 47.13%, Max Drawdown: 0.24%
(60, 1.5, 1.5, 0, -0.5, 3, 3): Return: 0.19%, Hit Ratio: 48.08%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 0.19%, Hit Ratio: 48.08%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 0.19%, Hit Ratio: 46.43%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.19%, Hit Ratio: 46.43%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.19%, Hit Ratio: 45.61%, Max Drawdown: 0.23%
(60, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: 0.19%, Hit Ratio: 51.22%, Max Drawdown: 0.23%
(60, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.19%, Hit Ratio: 42.42%, Max Drawdown: 0.16%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.19%, Hit Ratio: 41.67%, Max Drawdown: 0.24%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.19%, Hit Ratio: 41.67%, Max Drawdown: 0.24%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.19%, Hit Ratio: 44.74%, Max Drawdown: 0.16%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.19%, Hit Ratio: 44.74%, Max Drawdown: 0.16%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.19%, Hit Ratio: 38.46%, Max Drawdown: 0.19%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.19%, Hit Ratio: 38.46%, Max Drawdown: 0.19%
