(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: 2.23%, Hit Ratio: 70.0%, Max Drawdown: 0.69%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 2.23%, Hit Ratio: 70.0%, Max Drawdown: 0.69%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: 2.22%, Hit Ratio: 67.68%, Max Drawdown: 0.33%
(30, 2, 1.5, 0, 0.5, 3, 3): Return: 2.22%, Hit Ratio: 76.6%, Max Drawdown: 0.69%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 2.22%, Hit Ratio: 83.87%, Max Drawdown: 0.75%
(100, 1.5, 1, 0, 0, 2.5, 2.5): Return: 2.22%, Hit Ratio: 75.41%, Max Drawdown: 1.26%
(100, 1.5, 1, 0, 0, 3, 2.5): Return: 2.22%, Hit Ratio: 77.97%, Max Drawdown: 1.26%
(100, 1.5, 1, 0.5, 0.5, 3, 3): Return: 2.22%, Hit Ratio: 67.14%, Max Drawdown: 1.25%
(100, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: 2.22%, Hit Ratio: 67.14%, Max Drawdown: 1.25%
(100, 2, 1, 0.5, 0.5, 3, 3): Return: 2.22%, Hit Ratio: 68.66%, Max Drawdown: 1.25%
(100, 2, 1, 0.5, 0.5, 3, 3.5): Return: 2.22%, Hit Ratio: 68.66%, Max Drawdown: 1.25%
(100, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: 2.22%, Hit Ratio: 69.7%, Max Drawdown: 1.25%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 2.21%, Hit Ratio: 65.22%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, 0.5, 3.5, 3): Return: 2.21%, Hit Ratio: 71.11%, Max Drawdown: 0.34%
(60, 1.5, 1, 0, -0.5, 2.5, 3): Return: 2.21%, Hit Ratio: 76.81%, Max Drawdown: 1.22%
(60, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: 2.21%, Hit Ratio: 67.44%, Max Drawdown: 0.42%
(100, 1.5, 1, -0.5, 0, 3, 2.5): Return: 2.21%, Hit Ratio: 77.59%, Max Drawdown: 1.26%
(100, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: 2.21%, Hit Ratio: 80.0%, Max Drawdown: 0.5%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 2.2%, Hit Ratio: 70.3%, Max Drawdown: 0.69%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: 2.2%, Hit Ratio: 69.88%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0.5, 3, 3): Return: 2.2%, Hit Ratio: 72.0%, Max Drawdown: 0.69%
(60, 1, 2, -0.5, 0, 2.5, 3.5): Return: 2.2%, Hit Ratio: 80.0%, Max Drawdown: 0.69%
(100, 1.5, 1, -0.5, 0, 2.5, 2.5): Return: 2.2%, Hit Ratio: 75.0%, Max Drawdown: 1.26%
(100, 2, 2, 0.5, 0, 2.5, 2.5): Return: 2.2%, Hit Ratio: 70.0%, Max Drawdown: 0.5%
(30, 2, 1.5, -0.5, 0.5, 3, 3): Return: 2.19%, Hit Ratio: 74.47%, Max Drawdown: 0.69%
(30, 2, 1.5, 0, 0, 2.5, 3): Return: 2.19%, Hit Ratio: 71.11%, Max Drawdown: 0.69%
(60, 1, 1, -0.5, 0, 2.5, 2.5): Return: 2.19%, Hit Ratio: 78.41%, Max Drawdown: 1.23%
(60, 1.5, 1, -0.5, -0.5, 3, 3): Return: 2.19%, Hit Ratio: 79.66%, Max Drawdown: 1.26%
(60, 1.5, 1, -0.5, -0.5, 3.5, 3): Return: 2.19%, Hit Ratio: 79.66%, Max Drawdown: 1.26%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 2.19%, Hit Ratio: 82.5%, Max Drawdown: 0.75%
(60, 2, 1.5, -0.5, 0, 3, 3): Return: 2.19%, Hit Ratio: 72.22%, Max Drawdown: 0.64%
(60, 2, 1.5, -0.5, 0, 3.5, 3): Return: 2.19%, Hit Ratio: 72.22%, Max Drawdown: 0.64%
(100, 1.5, 1, 0, 0, 3.5, 3): Return: 2.19%, Hit Ratio: 78.33%, Max Drawdown: 1.26%
(100, 1.5, 1, 0, 0, 3.5, 3.5): Return: 2.19%, Hit Ratio: 78.33%, Max Drawdown: 1.26%
(100, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 2.19%, Hit Ratio: 71.43%, Max Drawdown: 0.49%
(30, 1, 1, -0.5, 0.5, 2.5, 3): Return: 2.18%, Hit Ratio: 70.69%, Max Drawdown: 0.69%
(30, 1.5, 1, 0, 0, 3, 3.5): Return: 2.18%, Hit Ratio: 70.59%, Max Drawdown: 0.69%
(30, 1.5, 1, 0, 0, 3.5, 3.5): Return: 2.18%, Hit Ratio: 70.59%, Max Drawdown: 0.69%
(30, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: 2.18%, Hit Ratio: 64.13%, Max Drawdown: 0.33%
(30, 1.5, 1.5, 0, 0.5, 3, 3): Return: 2.18%, Hit Ratio: 68.25%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, 0, 3.5, 2.5): Return: 2.18%, Hit Ratio: 67.47%, Max Drawdown: 0.34%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 2.18%, Hit Ratio: 66.67%, Max Drawdown: 0.24%
(60, 2, 2, -0.5, 0.5, 3, 3.5): Return: 2.18%, Hit Ratio: 76.0%, Max Drawdown: 0.56%
(60, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 2.18%, Hit Ratio: 76.0%, Max Drawdown: 0.56%
(100, 2, 1, 0, 0, 3.5, 2.5): Return: 2.18%, Hit Ratio: 78.57%, Max Drawdown: 1.26%
(100, 2, 1, 0, 0, 3.5, 3): Return: 2.18%, Hit Ratio: 78.95%, Max Drawdown: 1.26%
(100, 2, 1, 0, 0, 3.5, 3.5): Return: 2.18%, Hit Ratio: 78.95%, Max Drawdown: 1.26%
(100, 2, 1, 0.5, 0, 2.5, 2.5): Return: 2.18%, Hit Ratio: 68.85%, Max Drawdown: 1.25%
(100, 2, 1, 0.5, 0.5, 3, 2.5): Return: 2.18%, Hit Ratio: 69.23%, Max Drawdown: 1.25%
(30, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: 2.17%, Hit Ratio: 68.75%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0, 3.5, 3): Return: 2.17%, Hit Ratio: 74.47%, Max Drawdown: 0.68%
(30, 2, 1.5, -0.5, 0, 2.5, 3): Return: 2.17%, Hit Ratio: 69.77%, Max Drawdown: 0.69%
(60, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: 2.17%, Hit Ratio: 67.9%, Max Drawdown: 1.25%
(60, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: 2.17%, Hit Ratio: 67.9%, Max Drawdown: 1.25%
(100, 1.5, 1, -0.5, 0, 3.5, 3): Return: 2.17%, Hit Ratio: 77.97%, Max Drawdown: 1.26%
(100, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: 2.17%, Hit Ratio: 77.97%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 3.5, 2.5): Return: 2.17%, Hit Ratio: 78.18%, Max Drawdown: 1.26%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: 2.16%, Hit Ratio: 67.37%, Max Drawdown: 0.69%
(30, 2, 2, 0, 0, 3, 3.5): Return: 2.16%, Hit Ratio: 76.0%, Max Drawdown: 0.69%
(60, 1, 1, -0.5, 0, 2.5, 3): Return: 2.16%, Hit Ratio: 78.65%, Max Drawdown: 1.23%
(60, 1.5, 1, -0.5, 0, 3, 2.5): Return: 2.16%, Hit Ratio: 74.29%, Max Drawdown: 1.26%
(60, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: 2.16%, Hit Ratio: 74.29%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 3.5, 3): Return: 2.16%, Hit Ratio: 78.57%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 3.5, 3.5): Return: 2.16%, Hit Ratio: 78.57%, Max Drawdown: 1.26%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: 2.16%, Hit Ratio: 75.86%, Max Drawdown: 0.55%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 2.16%, Hit Ratio: 75.86%, Max Drawdown: 0.55%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: 2.15%, Hit Ratio: 64.41%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, 0, 3, 3.5): Return: 2.15%, Hit Ratio: 68.09%, Max Drawdown: 0.69%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: 2.15%, Hit Ratio: 73.33%, Max Drawdown: 1.22%
(60, 2, 1.5, -0.5, 0, 3, 2.5): Return: 2.15%, Hit Ratio: 73.53%, Max Drawdown: 0.64%
(60, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: 2.15%, Hit Ratio: 73.53%, Max Drawdown: 0.64%
(100, 2, 1, 0.5, -0.5, 3.5, 3): Return: 2.15%, Hit Ratio: 72.13%, Max Drawdown: 1.25%
(100, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: 2.15%, Hit Ratio: 72.13%, Max Drawdown: 1.25%
(100, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 2.15%, Hit Ratio: 70.37%, Max Drawdown: 0.49%
(30, 1, 2, 0, 0, 3.5, 3.5): Return: 2.14%, Hit Ratio: 71.59%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 2.14%, Hit Ratio: 68.97%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 2.14%, Hit Ratio: 73.08%, Max Drawdown: 0.68%
(30, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 2.14%, Hit Ratio: 84.21%, Max Drawdown: 0.69%
(30, 2, 2, -0.5, -0.5, 3, 2.5): Return: 2.14%, Hit Ratio: 80.0%, Max Drawdown: 0.69%
(60, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: 2.14%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(60, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: 2.14%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(60, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: 2.14%, Hit Ratio: 80.0%, Max Drawdown: 0.75%
(60, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 2.14%, Hit Ratio: 80.0%, Max Drawdown: 0.75%
(100, 1.5, 1, 0, 0, 2.5, 3): Return: 2.14%, Hit Ratio: 75.41%, Max Drawdown: 1.26%
(100, 1.5, 1, 0, 0, 2.5, 3.5): Return: 2.14%, Hit Ratio: 75.41%, Max Drawdown: 1.26%
(100, 1.5, 1, 0, 0, 3, 3): Return: 2.14%, Hit Ratio: 77.97%, Max Drawdown: 1.26%
(100, 1.5, 1, 0, 0, 3, 3.5): Return: 2.14%, Hit Ratio: 77.97%, Max Drawdown: 1.26%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3): Return: 2.14%, Hit Ratio: 68.66%, Max Drawdown: 1.25%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: 2.14%, Hit Ratio: 68.66%, Max Drawdown: 1.25%
(100, 2, 1, 0, 0, 2.5, 2.5): Return: 2.14%, Hit Ratio: 75.44%, Max Drawdown: 1.26%
(100, 2, 1, 0, 0, 3, 2.5): Return: 2.14%, Hit Ratio: 78.18%, Max Drawdown: 1.26%
(30, 1, 1.5, 0, 0.5, 2.5, 3): Return: 2.13%, Hit Ratio: 67.96%, Max Drawdown: 0.69%
(30, 1.5, 1, 0, 0.5, 3, 3.5): Return: 2.13%, Hit Ratio: 69.47%, Max Drawdown: 0.69%
(30, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 2.13%, Hit Ratio: 69.47%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, -0.5, 3, 3): Return: 2.13%, Hit Ratio: 71.11%, Max Drawdown: 0.69%
(30, 2, 2, -0.5, 0, 3, 3.5): Return: 2.13%, Hit Ratio: 76.0%, Max Drawdown: 0.69%
(60, 1, 1, 0.5, 0, 2.5, 2.5): Return: 2.13%, Hit Ratio: 70.48%, Max Drawdown: 1.22%
(60, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 2.13%, Hit Ratio: 77.0%, Max Drawdown: 0.35%
(100, 2, 1, 0, 0, 2.5, 3): Return: 2.13%, Hit Ratio: 75.86%, Max Drawdown: 1.26%
(100, 2, 1, 0, 0, 2.5, 3.5): Return: 2.13%, Hit Ratio: 75.86%, Max Drawdown: 1.26%
(100, 2, 1, 0, 0, 3, 3): Return: 2.13%, Hit Ratio: 78.57%, Max Drawdown: 1.26%
(100, 2, 1, 0, 0, 3, 3.5): Return: 2.13%, Hit Ratio: 78.57%, Max Drawdown: 1.26%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 2.12%, Hit Ratio: 69.23%, Max Drawdown: 0.68%
(30, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: 2.12%, Hit Ratio: 70.79%, Max Drawdown: 0.34%
(60, 1, 1, 0, -0.5, 2.5, 3.5): Return: 2.12%, Hit Ratio: 76.67%, Max Drawdown: 1.22%
(60, 1.5, 1, -0.5, 0, 3, 3): Return: 2.12%, Hit Ratio: 72.86%, Max Drawdown: 1.26%
(60, 1.5, 1, -0.5, 0, 3.5, 3): Return: 2.12%, Hit Ratio: 72.86%, Max Drawdown: 1.26%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 2.12%, Hit Ratio: 80.65%, Max Drawdown: 0.75%
(60, 2, 2, -0.5, -0.5, 2.5, 3.5): Return: 2.12%, Hit Ratio: 80.95%, Max Drawdown: 0.75%
(100, 1.5, 1, -0.5, 0, 2.5, 3): Return: 2.12%, Hit Ratio: 75.0%, Max Drawdown: 1.26%
(100, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: 2.12%, Hit Ratio: 75.0%, Max Drawdown: 1.26%
(100, 1.5, 1, -0.5, 0, 3, 3): Return: 2.12%, Hit Ratio: 77.59%, Max Drawdown: 1.26%
(100, 1.5, 1, -0.5, 0, 3, 3.5): Return: 2.12%, Hit Ratio: 77.59%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 2.5, 2.5): Return: 2.12%, Hit Ratio: 75.0%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 2.5, 3): Return: 2.12%, Hit Ratio: 75.44%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 2.5, 3.5): Return: 2.12%, Hit Ratio: 75.44%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 3, 2.5): Return: 2.12%, Hit Ratio: 77.78%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 3, 3): Return: 2.12%, Hit Ratio: 78.18%, Max Drawdown: 1.26%
(100, 2, 1, -0.5, 0, 3, 3.5): Return: 2.12%, Hit Ratio: 78.18%, Max Drawdown: 1.26%
(100, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 2.12%, Hit Ratio: 77.78%, Max Drawdown: 0.5%
(30, 1, 1, 0, -0.5, 3, 3.5): Return: 2.11%, Hit Ratio: 72.63%, Max Drawdown: 0.69%
(30, 1, 1, 0, -0.5, 3.5, 3.5): Return: 2.11%, Hit Ratio: 72.63%, Max Drawdown: 0.69%
(30, 1, 2, 0, 0.5, 3.5, 3.5): Return: 2.11%, Hit Ratio: 69.79%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, 0, 3, 3): Return: 2.11%, Hit Ratio: 67.86%, Max Drawdown: 0.34%
(30, 2, 1.5, 0, -0.5, 3, 3.5): Return: 2.11%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(30, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: 2.11%, Hit Ratio: 75.51%, Max Drawdown: 0.24%
(60, 1, 1, 0, 0.5, 2.5, 3): Return: 2.11%, Hit Ratio: 73.58%, Max Drawdown: 1.22%
(60, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: 2.11%, Hit Ratio: 82.35%, Max Drawdown: 0.75%
(60, 2, 1.5, 0, 0.5, 3, 3.5): Return: 2.11%, Hit Ratio: 75.61%, Max Drawdown: 0.54%
(60, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: 2.11%, Hit Ratio: 75.61%, Max Drawdown: 0.54%
(100, 2, 1, 0.5, -0.5, 3, 3): Return: 2.11%, Hit Ratio: 71.67%, Max Drawdown: 1.25%
(100, 2, 1, 0.5, -0.5, 3, 3.5): Return: 2.11%, Hit Ratio: 71.67%, Max Drawdown: 1.25%
(100, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: 2.11%, Hit Ratio: 69.23%, Max Drawdown: 0.5%
(30, 1, 1, 0, 0, 2.5, 3): Return: 2.1%, Hit Ratio: 70.48%, Max Drawdown: 0.69%
(30, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: 2.1%, Hit Ratio: 65.22%, Max Drawdown: 0.33%
(30, 1.5, 1.5, 0, 0, 3.5, 3): Return: 2.1%, Hit Ratio: 68.33%, Max Drawdown: 0.68%
(30, 2, 1.5, 0.5, 0, 3.5, 3): Return: 2.1%, Hit Ratio: 66.67%, Max Drawdown: 0.24%
(60, 1, 1, 0.5, 0, 2.5, 3): Return: 2.1%, Hit Ratio: 70.75%, Max Drawdown: 1.22%
(60, 1, 1, 0.5, 0.5, 3, 3.5): Return: 2.1%, Hit Ratio: 75.93%, Max Drawdown: 1.25%
(60, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: 2.1%, Hit Ratio: 75.93%, Max Drawdown: 1.25%
(60, 2, 2, -0.5, 0.5, 3, 3): Return: 2.1%, Hit Ratio: 75.0%, Max Drawdown: 0.56%
(60, 2, 2, -0.5, 0.5, 3.5, 3): Return: 2.1%, Hit Ratio: 75.0%, Max Drawdown: 0.56%
(100, 1.5, 1, 0.5, -0.5, 3, 3): Return: 2.1%, Hit Ratio: 68.18%, Max Drawdown: 1.25%
(100, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: 2.1%, Hit Ratio: 68.18%, Max Drawdown: 1.25%
(30, 2, 1, 0.5, -0.5, 3, 3.5): Return: 2.09%, Hit Ratio: 66.27%, Max Drawdown: 0.5%
(30, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: 2.09%, Hit Ratio: 66.27%, Max Drawdown: 0.5%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: 2.08%, Hit Ratio: 70.79%, Max Drawdown: 0.68%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: 2.08%, Hit Ratio: 64.77%, Max Drawdown: 0.69%
(30, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: 2.08%, Hit Ratio: 65.26%, Max Drawdown: 0.5%
(30, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: 2.08%, Hit Ratio: 73.91%, Max Drawdown: 0.69%
(60, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 2.08%, Hit Ratio: 71.43%, Max Drawdown: 0.69%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: 2.07%, Hit Ratio: 71.57%, Max Drawdown: 0.69%
(30, 1.5, 1, 0, -0.5, 3, 3): Return: 2.07%, Hit Ratio: 72.5%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0, 2.5, 3): Return: 2.07%, Hit Ratio: 65.22%, Max Drawdown: 0.69%
(30, 2, 2, 0, -0.5, 3, 3): Return: 2.07%, Hit Ratio: 79.17%, Max Drawdown: 0.69%
(100, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: 2.07%, Hit Ratio: 78.95%, Max Drawdown: 1.26%
(30, 1, 1, 0, 0.5, 2.5, 3): Return: 2.05%, Hit Ratio: 70.94%, Max Drawdown: 0.69%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 2.05%, Hit Ratio: 67.33%, Max Drawdown: 0.69%
(30, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: 2.05%, Hit Ratio: 73.17%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, -0.5, 3, 2.5): Return: 2.05%, Hit Ratio: 65.43%, Max Drawdown: 0.34%
(30, 2, 1, 0.5, 0.5, 3, 3): Return: 2.05%, Hit Ratio: 71.11%, Max Drawdown: 0.34%
(60, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: 2.05%, Hit Ratio: 75.79%, Max Drawdown: 0.35%
(60, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: 2.05%, Hit Ratio: 68.29%, Max Drawdown: 0.54%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 2.05%, Hit Ratio: 68.29%, Max Drawdown: 0.54%
(60, 2, 2, -0.5, 0.5, 3, 2.5): Return: 2.05%, Hit Ratio: 75.0%, Max Drawdown: 0.51%
(60, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 2.05%, Hit Ratio: 75.0%, Max Drawdown: 0.51%
(30, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: 2.04%, Hit Ratio: 67.01%, Max Drawdown: 0.33%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: 2.04%, Hit Ratio: 64.41%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 2.04%, Hit Ratio: 75.0%, Max Drawdown: 0.75%
(30, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 2.04%, Hit Ratio: 65.96%, Max Drawdown: 0.24%
(30, 2, 2, 0, -0.5, 2.5, 3): Return: 2.04%, Hit Ratio: 82.61%, Max Drawdown: 0.69%
(30, 1, 2, 0, 0.5, 2.5, 3): Return: 2.03%, Hit Ratio: 67.35%, Max Drawdown: 0.69%
(60, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: 2.03%, Hit Ratio: 70.0%, Max Drawdown: 0.69%
(60, 2, 1.5, 0, 0.5, 3, 3): Return: 2.03%, Hit Ratio: 75.0%, Max Drawdown: 0.54%
(60, 2, 1.5, 0, 0.5, 3.5, 3): Return: 2.03%, Hit Ratio: 75.0%, Max Drawdown: 0.54%
(100, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: 2.03%, Hit Ratio: 74.14%, Max Drawdown: 1.26%
(100, 1.5, 1, 0, -0.5, 3, 2.5): Return: 2.03%, Hit Ratio: 78.57%, Max Drawdown: 1.26%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: 2.02%, Hit Ratio: 67.0%, Max Drawdown: 0.5%
(30, 2, 1.5, 0, 0.5, 3, 3.5): Return: 2.02%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(30, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 2.02%, Hit Ratio: 75.0%, Max Drawdown: 0.24%
(30, 2, 2, 0, 0.5, 3, 3): Return: 2.02%, Hit Ratio: 84.62%, Max Drawdown: 0.69%
(60, 2, 2, -0.5, -0.5, 2.5, 3): Return: 2.02%, Hit Ratio: 80.0%, Max Drawdown: 0.75%
(100, 1.5, 1, 0, -0.5, 3.5, 3): Return: 2.02%, Hit Ratio: 78.95%, Max Drawdown: 1.26%
(100, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: 2.02%, Hit Ratio: 78.95%, Max Drawdown: 1.26%
(100, 2, 1, 0, -0.5, 3.5, 3): Return: 2.02%, Hit Ratio: 81.13%, Max Drawdown: 1.26%
(100, 2, 1, 0, -0.5, 3.5, 3.5): Return: 2.02%, Hit Ratio: 81.13%, Max Drawdown: 1.26%
(100, 2, 2, 0.5, -0.5, 2.5, 3): Return: 2.02%, Hit Ratio: 75.0%, Max Drawdown: 0.36%
(100, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 2.02%, Hit Ratio: 75.0%, Max Drawdown: 0.36%
(30, 1.5, 2, 0, 0.5, 3, 3): Return: 2.01%, Hit Ratio: 70.0%, Max Drawdown: 0.69%
(30, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: 2.01%, Hit Ratio: 65.96%, Max Drawdown: 0.24%
(60, 1.5, 1, 0, 0.5, 3, 3.5): Return: 2.01%, Hit Ratio: 73.75%, Max Drawdown: 1.25%
(60, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 2.01%, Hit Ratio: 73.75%, Max Drawdown: 1.25%
(60, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: 2.01%, Hit Ratio: 69.62%, Max Drawdown: 1.24%
(60, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: 2.01%, Hit Ratio: 69.62%, Max Drawdown: 1.24%
(60, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: 2.01%, Hit Ratio: 83.33%, Max Drawdown: 0.75%
(30, 1, 1, 0, -0.5, 2.5, 3): Return: 2.0%, Hit Ratio: 69.0%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, 0, 2.5, 3): Return: 2.0%, Hit Ratio: 61.67%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: 2.0%, Hit Ratio: 70.59%, Max Drawdown: 0.69%
(30, 2, 1.5, 0, 0, 2.5, 3.5): Return: 2.0%, Hit Ratio: 71.74%, Max Drawdown: 0.69%
(30, 2, 2, -0.5, 0.5, 3, 3): Return: 2.0%, Hit Ratio: 84.62%, Max Drawdown: 0.69%
(30, 2, 2, 0, 0, 2.5, 3): Return: 2.0%, Hit Ratio: 82.61%, Max Drawdown: 0.69%
(60, 1, 1, -0.5, -0.5, 3, 3.5): Return: 2.0%, Hit Ratio: 82.43%, Max Drawdown: 1.26%
(60, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: 2.0%, Hit Ratio: 82.43%, Max Drawdown: 1.26%
(60, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: 2.0%, Hit Ratio: 68.29%, Max Drawdown: 0.69%
(100, 2, 2, 0, 0, 3.5, 3): Return: 2.0%, Hit Ratio: 84.62%, Max Drawdown: 0.69%
(100, 2, 2, 0, 0, 3.5, 3.5): Return: 2.0%, Hit Ratio: 84.62%, Max Drawdown: 0.69%
(30, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 1.99%, Hit Ratio: 72.92%, Max Drawdown: 0.69%
(60, 1, 1, 0.5, -0.5, 2.5, 3): Return: 1.99%, Hit Ratio: 69.23%, Max Drawdown: 1.21%
(60, 2, 1.5, 0, 0.5, 3, 2.5): Return: 1.99%, Hit Ratio: 76.32%, Max Drawdown: 0.25%
(60, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: 1.99%, Hit Ratio: 76.32%, Max Drawdown: 0.25%
(60, 2, 1.5, 0.5, -0.5, 3, 3): Return: 1.99%, Hit Ratio: 67.5%, Max Drawdown: 0.54%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 1.99%, Hit Ratio: 67.5%, Max Drawdown: 0.54%
(100, 2, 1, 0, -0.5, 3.5, 2.5): Return: 1.99%, Hit Ratio: 80.77%, Max Drawdown: 1.26%
(30, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: 1.98%, Hit Ratio: 70.69%, Max Drawdown: 0.69%
(30, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: 1.98%, Hit Ratio: 71.19%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: 1.98%, Hit Ratio: 67.19%, Max Drawdown: 0.69%
