,date,underlying_ATH_close,underlying_ATH_close_per_unit,underlying_ATH_volume,underlying_GTG_close,underlying_GTG_close_per_unit,underlying_GTG_volume,underlying_IMM_close,underlying_IMM_close_per_unit,underlying_IMM_volume,underlying_IMC_close,underlying_IMC_close_per_unit,underlying_IMC_volume,underlying_KZA_close,underlying_KZA_close_per_unit,underlying_KZA_volume,underlying_MSB_close,underlying_MSB_close_per_unit,underlying_MSB_volume,underlying_PLL_close,underlying_PLL_close_per_unit,underlying_PLL_volume,underlying_WBC_close,underlying_WBC_close_per_unit,underlying_WBC_volume,underlying_7751_close,underlying_7751_close_per_unit,underlying_7751_volume,underlying_7267_close,underlying_7267_close_per_unit,underlying_7267_volume,underlying_8591_close,underlying_8591_close_per_unit,underlying_8591_volume,underlying_8411_close,underlying_8411_close_per_unit,underlying_8411_volume,underlying_8306_close,underlying_8306_close_per_unit,underlying_8306_volume,underlying_8604_close,underlying_8604_close_per_unit,underlying_8604_volume,underlying_8316_close,underlying_8316_close_per_unit,underlying_8316_volume,underlying_6758_close,underlying_6758_close_per_unit,underlying_6758_volume,underlying_4502_close,underlying_4502_close_per_unit,underlying_4502_volume,underlying_7203_close,underlying_7203_close_per_unit,underlying_7203_volume,underlying_2600_close,underlying_2600_close_per_unit,underlying_2600_volume,underlying_6160_close,underlying_6160_close_per_unit,underlying_6160_volume,underlying_670_close,underlying_670_close_per_unit,underlying_670_volume,underlying_902_close,underlying_902_close_per_unit,underlying_902_volume,underlying_2628_close,underlying_2628_close_per_unit,underlying_2628_volume,underlying_857_close,underlying_857_close_per_unit,underlying_857_volume,underlying_338_close,underlying_338_close_per_unit,underlying_338_volume,underlying_386_close,underlying_386_close_per_unit,underlying_386_volume,underlying_1055_close,underlying_1055_close_per_unit,underlying_1055_volume,adr_ATHE_close,adr_ATHE_close_per_unit,adr_ATHE_volume,adr_GENE_close,adr_GENE_close_per_unit,adr_GENE_volume,adr_IMMP_close,adr_IMMP_close_per_unit,adr_IMMP_volume,adr_IMRN_close,adr_IMRN_close_per_unit,adr_IMRN_volume,adr_KZIA_close,adr_KZIA_close_per_unit,adr_KZIA_volume,adr_MESO_close,adr_MESO_close_per_unit,adr_MESO_volume,adr_PLL_close,adr_PLL_close_per_unit,adr_PLL_volume,adr_WBK_close,adr_WBK_close_per_unit,adr_WBK_volume,adr_CAJ_close,adr_CAJ_close_per_unit,adr_CAJ_volume,adr_HMC_close,adr_HMC_close_per_unit,adr_HMC_volume,adr_IX_close,adr_IX_close_per_unit,adr_IX_volume,adr_MFG_close,adr_MFG_close_per_unit,adr_MFG_volume,adr_MUFG_close,adr_MUFG_close_per_unit,adr_MUFG_volume,adr_NMR_close,adr_NMR_close_per_unit,adr_NMR_volume,adr_SMFG_close,adr_SMFG_close_per_unit,adr_SMFG_volume,adr_SONY_close,adr_SONY_close_per_unit,adr_SONY_volume,adr_TAK_close,adr_TAK_close_per_unit,adr_TAK_volume,adr_TM_close,adr_TM_close_per_unit,adr_TM_volume,adr_ACH_close,adr_ACH_close_per_unit,adr_ACH_volume,adr_BGNE_close,adr_BGNE_close_per_unit,adr_BGNE_volume,adr_CEA_close,adr_CEA_close_per_unit,adr_CEA_volume,adr_HNP_close,adr_HNP_close_per_unit,adr_HNP_volume,adr_LFC_close,adr_LFC_close_per_unit,adr_LFC_volume,adr_PTR_close,adr_PTR_close_per_unit,adr_PTR_volume,adr_SHI_close,adr_SHI_close_per_unit,adr_SHI_volume,adr_SNP_close,adr_SNP_close_per_unit,adr_SNP_volume,adr_ZNH_close,adr_ZNH_close_per_unit,adr_ZNH_volume,JPY.USD_before_us_open,AUD.USD_before_us_open,HKD.USD_before_us_open,AUD.USD_before_asian_open,JPY.USD_before_asian_open,HKD.USD_before_asian_open
39,2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,2023.5,2023.5,7629800.0,2921.5,2921.5,3039300.0,1575.5,7877.5,5786400.0,1303.0,1303.0,7672800.0,457.2,457.2,43648500.0,539.3,539.3,8706800.0,3182.0,3182.0,4449000.0,10180.0,10180.0,3162900.0,3696.0,3696.0,3859000.0,7898.0,15796.0,3633300.0,2.78,69.5,29534000.0,160.0,2080.0,548400.0,3.34,167.0,5638000.0,2.77,110.8,10694000.0,17.0,85.0,33321000.0,2.4,240.0,82562000.0,1.61,161.0,19616000.0,3.48,348.0,70532000.0,4.49,224.5,14052000.0,1.43,1.43,271800.0,3.49,3.49,266700.0,2.93,2.93,1256800.0,6.78,6.78,45700.0,8.75,8.75,90800.0,8.8,8.8,417400.0,28.07,28.07,570500.0,14.88,14.88,383400.0,19.72,19.72,263800.0,28.4,28.4,430600.0,76.28,76.28,16600.0,2.52,12.6,312500.0,4.43,4.43,1296800.0,5.21,5.21,58100.0,6.14,30.7,1249500.0,97.95,97.95,770900.0,18.14,36.28,4231800.0,152.6,152.6,146800.0,8.88,8.88,75500.0,252.64,252.64,186500.0,21.81,21.81,8600.0,14.27,14.27,16400.0,11.04,11.04,481600.0,31.08,31.08,96300.0,20.81,20.81,55200.0,45.16,45.16,175000.0,29.04,29.04,12400.0,0.009651391731586585,0.7588349999999999,0.12898640547784831,0.7608349999999999,0.009656237930602964,0.12897667327908532
40,2020-12-29,0.032,1.92,6068901.0,0.008,4.8,17216356.0,0.39,3.9000000000000004,2184534.0,0.235,9.399999999999999,217903.0,1.21,12.1,74510.0,2.31,11.55,4760023.0,0.375,37.5,2132292.0,19.66,19.66,2818168.0,2022.0,2022.0,5423800.0,2929.5,2929.5,3933100.0,1594.5,7972.5,4932400.0,1315.0,1315.0,7663500.0,460.0,460.0,49053800.0,542.6,542.6,8883000.0,3211.0,3211.0,5060200.0,10390.0,10390.0,4192800.0,3799.0,3799.0,5505400.0,8014.0,16028.0,5107400.0,2.7,67.5,21926000.0,150.0,1950.0,783500.0,3.41,170.5,3638000.0,2.8,112.0,13384000.0,16.92,84.60000000000001,19904000.0,2.41,241.0,46534000.0,1.61,161.0,10302000.0,3.5,350.0,62210000.0,4.65,232.50000000000003,6616000.0,1.415,1.415,262200.0,3.41,3.41,315900.0,2.84,2.84,1188700.0,6.67,6.67,99000.0,8.6,8.6,71000.0,8.6,8.6,407000.0,27.06,27.06,555100.0,14.97,14.97,86100.0,19.47,19.47,406300.0,28.22,28.22,389000.0,76.76,76.76,13800.0,2.56,12.8,666000.0,4.42,4.42,1642200.0,5.24,5.24,152300.0,6.18,30.9,1598500.0,100.43,100.43,621200.0,18.33,36.66,2308900.0,153.34,153.34,168800.0,8.58,8.58,35300.0,245.0,245.0,212500.0,21.83,21.83,6400.0,14.28,14.28,14000.0,10.95,10.95,250100.0,30.97,30.97,71800.0,20.62,20.62,23700.0,45.05,45.05,132800.0,29.57,29.57,16400.0,0.009646364286198486,0.7610899999999999,0.1289777545622647,0.7580100000000001,0.009644038538474965,0.12896977013121286
41,2020-12-30,0.031,1.8599999999999999,22043161.0,0.008,4.8,3819170.0,0.42,4.2,8385245.0,0.23,9.200000000000001,698925.0,1.165,11.65,274459.0,2.25,11.25,5074110.0,0.36,36.0,3220810.0,19.66,19.66,3024898.0,1978.0,1978.0,4711800.0,2877.5,2877.5,3902200.0,1584.5,7922.5,3760800.0,1307.5,1307.5,6631000.0,456.1,456.1,36875700.0,545.0,545.0,8433800.0,3188.0,3188.0,3912100.0,10285.0,10285.0,3229100.0,3755.0,3755.0,4303500.0,7957.0,15914.0,4671000.0,2.7,67.5,16736000.0,149.8,1947.4,628100.0,3.37,168.5,5718000.0,2.82,112.8,22734000.0,17.06,85.3,31026000.0,2.41,241.0,72360000.0,1.63,163.0,15012000.0,3.52,352.0,171928000.0,4.54,227.0,18216000.0,1.4,1.4,183700.0,3.65,3.65,3269300.0,3.09,3.09,3586700.0,6.59,6.59,66300.0,8.61,8.61,29100.0,8.53,8.53,215300.0,27.49,27.49,356000.0,14.96,14.96,84000.0,19.37,19.37,260700.0,28.16,28.16,579000.0,76.92,76.92,8700.0,2.53,12.649999999999999,224500.0,4.42,4.42,806800.0,5.3,5.3,78900.0,6.18,30.9,594900.0,100.78,100.78,437900.0,18.18,36.36,1537800.0,154.09,154.09,135600.0,8.65,8.65,25400.0,255.0,255.0,104200.0,21.8,21.8,13600.0,14.42,14.42,12200.0,11.0,11.0,235600.0,30.88,30.88,70700.0,20.8,20.8,45200.0,45.22,45.22,110000.0,29.4,29.4,7800.0,0.00970487475950529,0.76641,0.12898474175002833,0.760975,0.009658336353590608,0.1289778377389997
42,2020-12-31,0.031,1.8599999999999999,1583103.0,0.0075,4.5,1305873.0,0.415,4.1499999999999995,2401353.0,0.23,9.200000000000001,1438597.0,1.16,11.6,44697.0,2.25,11.25,2707063.0,0.365,36.5,2080534.0,19.37,19.37,3004211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,68.5,13940000.0,157.0,2041.0,580500.0,3.35,167.5,4908000.0,2.83,113.2,15324000.0,17.1,85.5,33409000.0,2.4,240.0,51702000.0,1.65,165.0,9188000.0,3.47,347.0,144978000.0,4.62,231.0,6494000.0,1.34,1.34,367600.0,3.6,3.6,1208200.0,3.14,3.14,1354700.0,6.37,6.37,93300.0,8.64,8.64,53600.0,8.49,8.49,518600.0,26.55,26.55,572500.0,14.9,14.9,68700.0,19.41,19.41,308600.0,28.25,28.25,295000.0,77.33,77.33,10400.0,2.55,12.75,181800.0,4.43,4.43,703900.0,5.33,5.33,67300.0,6.17,30.85,733700.0,101.1,101.1,500200.0,18.2,36.4,1007900.0,154.57,154.57,110300.0,8.68,8.68,44800.0,258.39,258.39,127000.0,21.51,21.51,11400.0,14.41,14.41,14500.0,11.06,11.06,152400.0,30.72,30.72,109600.0,20.58,20.58,79800.0,44.6,44.6,86100.0,29.65,29.65,14400.0,0.009702661925527562,0.773115,0.12897376222273585,0.768745,0.009692787114519194,0.1289884851998579
43,2021-01-04,0.031,1.8599999999999999,4890736.0,0.008,4.8,10617652.0,0.415,4.1499999999999995,2298056.0,0.215,8.6,783314.0,1.185,11.850000000000001,64305.0,2.31,11.55,4707084.0,0.37,37.0,3442303.0,19.63,19.63,3749523.0,1880.5,1880.5,8254100.0,2861.5,2861.5,4022500.0,1567.5,7837.5,5472800.0,1303.5,1303.5,7295600.0,451.0,451.0,44588700.0,539.7,539.7,7956600.0,3159.0,3159.0,4864800.0,10435.0,10435.0,3778000.0,3720.0,3720.0,3197300.0,7928.0,15856.0,4102000.0,2.92,73.0,41896000.0,152.0,1976.0,520200.0,3.43,171.5,7596000.0,2.89,115.60000000000001,27510000.0,17.1,85.5,35997000.0,2.4,240.0,88454000.0,1.69,169.0,20498000.0,3.53,353.0,93856000.0,4.75,237.5,15860000.0,1.4,1.4,150400.0,4.5,4.5,4053200.0,3.08,3.08,1027700.0,6.63,6.63,25100.0,8.98,8.98,55900.0,8.51,8.51,212900.0,28.65,28.65,827100.0,14.9,14.9,169100.0,18.21,18.21,505300.0,27.76,27.76,667200.0,75.88,75.88,17800.0,2.55,12.75,420700.0,4.38,4.38,1468900.0,5.22,5.22,175900.0,6.1,30.5,1834900.0,100.07,100.07,695900.0,17.99,35.98,2132400.0,153.29,153.29,218700.0,9.05,9.05,83800.0,261.01,261.01,195100.0,21.77,21.77,13100.0,14.53,14.53,14700.0,10.89,10.89,318000.0,30.65,30.65,177700.0,21.31,21.31,35500.0,44.86,44.86,229600.0,29.99,29.99,15000.0,0.009707371292619563,0.772095,0.12897941810983798,0.77084,0.009680542113986949,0.12898074897965234
44,2021-01-05,0.031,1.8599999999999999,5661647.0,0.009,5.3999999999999995,43835026.0,0.405,4.050000000000001,1084201.0,0.215,8.6,197145.0,1.165,11.65,92538.0,2.3,11.5,4406300.0,0.4,40.0,6616557.0,19.52,19.52,5034957.0,1932.0,1932.0,5542600.0,2817.5,2817.5,4287400.0,1567.0,7835.0,3852400.0,1312.5,1312.5,5312600.0,450.7,450.7,32870700.0,560.0,560.0,19563800.0,3167.0,3167.0,3919600.0,10570.0,10570.0,4971200.0,3665.0,3665.0,4094300.0,7812.0,15624.0,5643900.0,2.87,71.75,33056000.0,159.3,2070.9,623600.0,3.41,170.5,5338000.0,2.87,114.80000000000001,19618000.0,16.9,84.5,47753000.0,2.38,238.0,85436000.0,1.74,174.0,19806000.0,3.53,353.0,102042000.0,4.68,234.0,13806000.0,1.48,1.48,370900.0,4.02,4.02,1321400.0,3.12,3.12,653700.0,6.78,6.78,27200.0,9.67,9.67,122900.0,8.73,8.73,450100.0,32.25,32.25,1607100.0,15.06,15.06,35800.0,18.87,18.87,300200.0,27.6,27.6,583800.0,76.61,76.61,12200.0,2.57,12.85,244900.0,4.41,4.41,757200.0,5.51,5.51,151000.0,6.18,30.9,687300.0,103.11,103.11,859600.0,17.83,35.66,1418200.0,153.4,153.4,153800.0,9.26,9.26,34700.0,268.88,268.88,161700.0,22.17,22.17,19500.0,14.88,14.88,7600.0,10.94,10.94,197100.0,31.08,31.08,149100.0,22.5,22.5,32700.0,45.86,45.86,198100.0,30.36,30.36,16500.0,0.009715954082630304,0.7691,0.1289830780651269,0.7664150000000001,0.009696170499513112,0.1289790022192971
45,2021-01-06,0.031,1.8599999999999999,1204034.0,0.008,4.8,3429899.0,0.405,4.050000000000001,1695327.0,0.215,8.6,111048.0,1.24,12.4,205830.0,2.26,11.299999999999999,3873617.0,0.41,41.0,11037793.0,19.37,19.37,6079595.0,1962.5,1962.5,3509100.0,2875.0,2875.0,4438100.0,1633.5,8167.5,8997200.0,1353.0,1353.0,11290600.0,463.9,463.9,92298900.0,571.7,571.7,19280900.0,3295.0,3295.0,11063000.0,10330.0,10330.0,4231100.0,3648.0,3648.0,4972100.0,7818.0,15636.0,4212600.0,2.82,70.5,41276000.0,158.0,2054.0,524700.0,3.41,170.5,7286000.0,2.91,116.4,15064000.0,17.1,85.5,40261000.0,2.45,245.00000000000003,164258000.0,1.8,180.0,24038000.0,3.64,364.0,125958000.0,4.61,230.50000000000003,13972000.0,1.425,1.425,243100.0,3.8,3.8,883200.0,3.12,3.12,960300.0,6.82,6.82,24000.0,9.24,9.24,142500.0,8.92,8.92,268300.0,30.05,30.05,1499400.0,15.48,15.48,125900.0,19.27,19.27,285500.0,28.24,28.24,621400.0,80.86,80.86,33700.0,2.67,13.35,481100.0,4.63,4.63,1188600.0,5.66,5.66,115900.0,6.51,32.55,1586500.0,101.08,101.08,732800.0,17.9,35.8,1683100.0,153.53,153.53,217500.0,9.14,9.14,85600.0,262.26,262.26,325600.0,22.05,22.05,12800.0,14.79,14.79,15300.0,10.97,10.97,314100.0,31.41,31.41,110000.0,22.69,22.69,26800.0,46.75,46.75,164200.0,29.72,29.72,19800.0,0.00969222344474691,0.7777099999999999,0.12897841997614454,0.775745,0.009738046548785954,0.12898382671818245
46,2021-01-07,0.032,1.92,6586525.0,0.009,5.3999999999999995,2921825.0,0.415,4.1499999999999995,1998264.0,0.22,8.8,111141.0,1.3,13.0,282127.0,2.26,11.299999999999999,3187490.0,0.395,39.5,3058269.0,19.99,19.99,11632835.0,1967.0,1967.0,5218900.0,2906.5,2906.5,5207100.0,1757.5,8787.5,23425000.0,1397.0,1397.0,21261700.0,480.0,480.0,126184300.0,584.2,584.2,18120700.0,3475.0,3475.0,20081900.0,10440.0,10440.0,4178700.0,3681.0,3681.0,6245800.0,7818.0,15636.0,5498400.0,3.07,76.75,121428000.0,155.7,2024.1,435000.0,3.35,167.5,6272000.0,2.89,115.60000000000001,26676000.0,17.1,85.5,65466000.0,2.45,245.00000000000003,116984000.0,1.78,178.0,20870000.0,3.72,372.0,211298000.0,4.56,227.99999999999997,16598000.0,1.49,1.49,80100.0,4.11,4.11,863000.0,3.25,3.25,1263500.0,6.78,6.78,22000.0,9.77,9.77,52700.0,8.92,8.92,214000.0,34.97,34.97,1194500.0,15.6,15.6,58500.0,19.0,19.0,313400.0,28.17,28.17,401000.0,84.78,84.78,35000.0,2.72,13.600000000000001,220300.0,4.66,4.66,902700.0,5.72,5.72,229700.0,6.68,33.4,1226100.0,102.0,102.0,576500.0,17.9,35.8,1959500.0,152.67,152.67,244000.0,9.76,9.76,134900.0,260.64,260.64,215600.0,21.74,21.74,7400.0,14.78,14.78,10000.0,11.07,11.07,273500.0,31.52,31.52,122600.0,22.65,22.65,21900.0,47.53,47.53,145500.0,29.34,29.34,16900.0,0.009650227504338084,0.77425,0.12897733868180822,0.78135,0.009702850214305172,0.12897883586303785
47,2021-01-08,0.032,1.92,8737352.0,0.009,5.3999999999999995,3670150.0,0.42,4.2,2452788.0,0.22,8.8,171564.0,1.36,13.600000000000001,339211.0,2.24,11.200000000000001,5890529.0,0.47,47.0,20444703.0,20.28,20.28,812297.0,1995.0,1995.0,4958200.0,2933.5,2933.5,6795600.0,1797.5,8987.5,15095200.0,1421.0,1421.0,15036300.0,486.4,486.4,84322900.0,598.9,598.9,18817000.0,3486.0,3486.0,9417400.0,10715.0,10715.0,6145200.0,3695.0,3695.0,6279300.0,7939.0,15878.0,6080500.0,3.03,75.75,61406000.0,153.9,2000.7,431700.0,3.35,167.5,14994000.0,2.92,116.8,11836000.0,16.98,84.9,50437000.0,2.41,241.0,151554000.0,1.79,179.0,25690000.0,3.76,376.0,243576000.0,4.43,221.5,27528000.0,1.52,1.52,206900.0,4.1,4.1,450100.0,3.3,3.3,744200.0,6.86,6.86,15100.0,9.99,9.99,105600.0,8.66,8.66,258800.0,33.88,33.88,1123200.0,15.66,15.66,95900.0,19.23,19.23,179000.0,28.18,28.18,414600.0,85.65,85.65,22800.0,2.76,13.799999999999999,486300.0,4.72,4.72,1077100.0,5.82,5.82,130500.0,6.7,33.5,925700.0,103.99,103.99,560900.0,18.25,36.5,3596200.0,152.85,152.85,314700.0,9.73,9.73,50900.0,279.25,279.25,157600.0,21.64,21.64,6700.0,15.03,15.03,10700.0,11.03,11.03,250100.0,31.3,31.3,78000.0,22.88,22.88,14800.0,48.22,48.22,161300.0,28.82,28.82,21600.0,0.009647806812540894,0.7791,0.12897209882148425,0.776895,0.009632983335832715,0.12897442759585126
48,2021-01-11,0.034,2.04,25600994.0,0.008,4.8,8372894.0,0.425,4.25,2189621.0,0.225,9.0,217771.0,1.34,13.4,419085.0,2.56,12.8,21759068.0,0.45,45.0,10366605.0,20.29,20.29,4445345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,69.25,66924000.0,163.0,2119.0,848100.0,3.19,159.5,24622000.0,2.88,115.19999999999999,15280000.0,16.74,83.69999999999999,76040000.0,2.45,245.00000000000003,115086000.0,1.8,180.0,24176000.0,3.73,373.0,111266000.0,4.24,212.0,32504000.0,1.53,1.53,147700.0,4.13,4.13,641000.0,3.36,3.36,956400.0,6.87,6.87,19600.0,10.29,10.29,73000.0,11.4,11.4,10920400.0,33.39,33.39,331500.0,15.65,15.65,85900.0,19.22,19.22,169500.0,28.15,28.15,410700.0,85.59,85.59,18600.0,2.76,13.799999999999999,354000.0,4.75,4.75,2270600.0,5.82,5.82,192600.0,6.75,33.75,2050000.0,103.84,103.84,746000.0,18.32,36.64,4281800.0,153.39,153.39,243300.0,8.94,8.94,67800.0,278.92,278.92,89100.0,20.62,20.62,29700.0,14.63,14.63,9800.0,10.8,10.8,409000.0,31.67,31.67,56300.0,22.7,22.7,18000.0,48.01,48.01,133300.0,27.89,27.89,43500.0,0.009590118342942345,0.76779,0.12894158301602907,0.77437,0.009618390364374977,0.12895189192111314
49,2021-01-12,0.033,1.98,15325014.0,0.008,4.8,16887023.0,0.435,4.35,4414097.0,0.225,9.0,20635.0,1.35,13.5,86945.0,2.6,13.0,21218464.0,0.435,43.5,7461486.0,20.49,20.49,8005239.0,2015.5,2015.5,4603100.0,2888.0,2888.0,5644100.0,1836.5,9182.5,12777900.0,1425.0,1425.0,9359600.0,494.3,494.3,84577300.0,581.2,581.2,20758200.0,3480.0,3480.0,7478800.0,10850.0,10850.0,5787400.0,3815.0,3815.0,9658100.0,7892.0,15784.0,5302800.0,2.77,69.25,35248000.0,184.0,2392.0,2165800.0,3.24,162.0,12054000.0,2.87,114.80000000000001,8580000.0,17.9,89.5,169045000.0,2.48,248.0,102976000.0,1.8,180.0,15224000.0,3.78,378.0,80958000.0,4.29,214.5,20380000.0,1.59,1.59,1080400.0,4.33,4.33,493700.0,3.54,3.54,1017600.0,6.83,6.83,14900.0,10.16,10.16,84100.0,10.24,10.24,1507600.0,34.76,34.76,643400.0,15.92,15.92,71000.0,19.37,19.37,227300.0,28.0,28.0,425500.0,88.96,88.96,24800.0,2.8,14.0,361400.0,4.8,4.8,1180600.0,5.68,5.68,318800.0,6.73,33.650000000000006,1247200.0,104.03,104.03,932500.0,18.27,36.54,3238000.0,151.75,151.75,466100.0,8.98,8.98,36400.0,288.93,288.93,535700.0,20.86,20.86,4300.0,14.67,14.67,2500.0,11.58,11.58,815300.0,32.5,32.5,145000.0,22.79,22.79,13700.0,49.29,49.29,150400.0,27.7,27.7,26200.0,0.009591728093912613,0.77058,0.1289488157023218,0.7707299999999999,0.009598172509944006,0.1289482337324261
50,2021-01-13,0.034,2.04,14255371.0,0.009,5.3999999999999995,4445005.0,0.44,4.4,1404164.0,0.22,8.8,187107.0,1.36,13.600000000000001,120618.0,2.44,12.2,10937774.0,0.46,46.0,7058305.0,20.6,20.6,5879464.0,2034.0,2034.0,3711700.0,2921.0,2921.0,6142500.0,1844.0,9220.0,7703900.0,1439.5,1439.5,7931600.0,495.7,495.7,47519600.0,581.9,581.9,13929000.0,3506.0,3506.0,5646300.0,10700.0,10700.0,4665400.0,3746.0,3746.0,6328700.0,7846.0,15692.0,4935900.0,2.76,69.0,44540000.0,180.0,2340.0,2358200.0,3.31,165.5,11296000.0,2.95,118.0,19414000.0,17.88,89.39999999999999,103023000.0,2.59,259.0,258590000.0,1.79,179.0,32240000.0,3.97,397.0,290834000.0,4.44,222.00000000000003,21498000.0,1.59,1.59,189800.0,4.375,4.375,1649800.0,3.56,3.56,540300.0,6.63,6.63,29700.0,10.15,10.15,53900.0,10.14,10.14,824500.0,35.99,35.99,599300.0,15.96,15.96,99600.0,19.51,19.51,210100.0,28.03,28.03,327300.0,88.53,88.53,16000.0,2.79,13.95,181200.0,4.81,4.81,788500.0,5.65,5.65,163100.0,6.74,33.7,721800.0,103.89,103.89,508400.0,18.06,36.12,2247500.0,150.65,150.65,267800.0,8.89,8.89,33400.0,310.14,310.14,332800.0,21.12,21.12,6900.0,15.19,15.19,21100.0,11.5,11.5,288800.0,33.4,33.4,179700.0,22.8,22.8,15100.0,50.49,50.49,274500.0,28.49,28.49,10200.0,0.009625889793410737,0.7733300000000001,0.12896137091117182,0.7769550000000001,0.009635953671229469,0.12896170353273345
51,2021-01-14,0.04,2.4,86814000.0,0.009,5.3999999999999995,14772112.0,0.44,4.4,906804.0,0.22,8.8,335189.0,1.37,13.700000000000001,187997.0,2.52,12.6,5789916.0,0.45,45.0,7211679.0,21.03,21.03,2197408.0,2074.5,2074.5,5251100.0,2919.0,2919.0,5329900.0,1815.0,9075.0,6463000.0,1437.5,1437.5,11689600.0,501.1,501.1,95568700.0,590.1,590.1,16107800.0,3544.0,3544.0,8353800.0,10750.0,10750.0,4549000.0,3690.0,3690.0,6625200.0,7863.0,15726.0,5367800.0,2.69,67.25,44172000.0,199.0,2587.0,1752800.0,3.3,165.0,5856000.0,2.96,118.4,10820000.0,17.56,87.8,66178000.0,2.59,259.0,163818000.0,1.81,181.0,15086000.0,3.95,395.0,241092000.0,4.38,219.0,14648000.0,1.76,1.76,1520400.0,4.43,4.43,1114200.0,3.5,3.5,631300.0,6.91,6.91,28400.0,10.29,10.29,111600.0,9.83,9.83,539800.0,40.0,40.0,2517100.0,16.33,16.33,142000.0,21.21,21.21,451700.0,28.25,28.25,388300.0,88.06,88.06,14800.0,2.83,14.15,293400.0,4.9,4.9,2062700.0,5.8,5.8,188600.0,6.9,34.5,1435700.0,103.42,103.42,583200.0,17.9,35.8,2163700.0,151.34,151.34,215300.0,8.73,8.73,93500.0,335.96,335.96,319000.0,20.96,20.96,7100.0,15.05,15.05,21000.0,11.44,11.44,702700.0,33.98,33.98,116200.0,23.19,23.19,21600.0,51.21,51.21,125300.0,27.98,27.98,22500.0,0.009609563438420416,0.7744,0.1289736790517937,0.773975,0.009626538441397657,0.1289709344658369
52,2021-01-15,0.038,2.28,55283258.0,0.01,6.0,10050336.0,0.45,4.5,1256814.0,0.23,9.200000000000001,123671.0,1.355,13.55,248053.0,2.45,12.25,3828548.0,0.54,54.0,22447636.0,21.35,21.35,8822421.0,2248.5,2248.5,15750800.0,2835.0,2835.0,5511000.0,1806.5,9032.5,6134700.0,1428.0,1428.0,8582300.0,497.9,497.9,65624200.0,590.4,590.4,10899300.0,3524.0,3524.0,5647200.0,10560.0,10560.0,4066000.0,3601.0,3601.0,10187900.0,7733.0,15466.0,6044700.0,2.7,67.5,39426000.0,202.8,2636.4,789300.0,3.22,161.0,14990000.0,2.95,118.0,12302000.0,17.64,88.2,72623000.0,2.58,258.0,109764000.0,1.79,179.0,22750000.0,3.98,398.0,195304000.0,4.32,216.0,17078000.0,1.6,1.6,339400.0,4.17,4.17,811200.0,3.46,3.46,425100.0,6.87,6.87,21600.0,10.1,10.1,47400.0,9.72,9.72,806500.0,40.91,40.91,1064900.0,16.35,16.35,87700.0,21.37,21.37,331700.0,27.4,27.4,761200.0,86.46,86.46,13100.0,2.77,13.85,410000.0,4.81,4.81,2562400.0,5.71,5.71,189300.0,6.71,33.55,1589900.0,102.05,102.05,632000.0,17.44,34.88,3600800.0,148.41,148.41,261500.0,8.66,8.66,31400.0,345.0,345.0,360600.0,20.55,20.55,11400.0,15.09,15.09,13300.0,11.3,11.3,275800.0,33.05,33.05,110600.0,22.67,22.67,22900.0,50.74,50.74,209900.0,27.89,27.89,15400.0,0.009637114455413586,0.7716799999999999,0.12896020674921793,0.77752,0.009632565778607,0.1289785863328329
53,2021-01-18,0.034,2.04,25660368.0,0.0085,5.1000000000000005,13545722.0,0.45,4.5,1563016.0,0.235,9.399999999999999,632359.0,1.31,13.100000000000001,189129.0,2.47,12.350000000000001,2686313.0,0.53,53.0,9713635.0,21.19,21.19,6321330.0,2182.0,2182.0,5802400.0,2786.5,2786.5,4781300.0,1752.5,8762.5,5352100.0,1409.5,1409.5,5213400.0,491.2,491.2,51005900.0,579.8,579.8,7573900.0,3440.0,3440.0,6149300.0,10480.0,10480.0,2577500.0,3609.0,3609.0,4795400.0,7636.0,15272.0,3862600.0,2.65,66.25,30814000.0,218.6,2841.7999999999997,1153700.0,3.24,162.0,8678000.0,2.96,118.4,11506000.0,17.64,88.2,41654000.0,2.6,260.0,63748000.0,1.79,179.0,19652000.0,3.96,396.0,130830000.0,4.35,217.49999999999997,14258000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00964041261055565,0.7684200000000001,0.12897409490822087,0.7708999999999999,0.009629829360316759,0.1289736790517937
