(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1, 2, 0.5, 0.5, 3, 3.5): Return: 1.35%, Hit Ratio: 57.14%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: 1.35%, Hit Ratio: 57.14%, Max Drawdown: 1.63%
(30, 1, 2, 0, 0.5, 3, 3): Return: 1.33%, Hit Ratio: 62.86%, Max Drawdown: 1.31%
(30, 1, 2, 0, 0.5, 3.5, 3): Return: 1.33%, Hit Ratio: 62.86%, Max Drawdown: 1.31%
(60, 2, 2, 0.5, -0.5, 3, 2.5): Return: 1.33%, Hit Ratio: 69.23%, Max Drawdown: 1.15%
(60, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: 1.33%, Hit Ratio: 69.23%, Max Drawdown: 1.15%
(60, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: 1.32%, Hit Ratio: 56.76%, Max Drawdown: 1.57%
(30, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 1.31%, Hit Ratio: 60.71%, Max Drawdown: 1.78%
(60, 1, 2, 0, 0.5, 3, 2.5): Return: 1.29%, Hit Ratio: 58.82%, Max Drawdown: 1.76%
(60, 1, 2, 0, 0.5, 3.5, 2.5): Return: 1.29%, Hit Ratio: 58.82%, Max Drawdown: 1.76%
(60, 1.5, 2, -0.5, 0, 3, 2.5): Return: 1.28%, Hit Ratio: 55.0%, Max Drawdown: 1.31%
(60, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: 1.28%, Hit Ratio: 55.0%, Max Drawdown: 1.31%
(60, 1.5, 2, 0.5, 0.5, 3, 3): Return: 1.26%, Hit Ratio: 54.55%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: 1.26%, Hit Ratio: 54.55%, Max Drawdown: 1.32%
(60, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: 1.24%, Hit Ratio: 55.88%, Max Drawdown: 1.57%
(100, 2, 2, 0, -0.5, 2.5, 3): Return: 1.24%, Hit Ratio: 64.29%, Max Drawdown: 0.65%
(100, 2, 2, 0, -0.5, 3, 3): Return: 1.24%, Hit Ratio: 64.29%, Max Drawdown: 0.65%
(100, 2, 2, 0, -0.5, 3.5, 3): Return: 1.24%, Hit Ratio: 64.29%, Max Drawdown: 0.65%
(30, 1, 2, 0, 0, 2.5, 3.5): Return: 1.23%, Hit Ratio: 60.61%, Max Drawdown: 1.77%
(100, 2, 2, -0.5, 0, 2.5, 2.5): Return: 1.22%, Hit Ratio: 61.54%, Max Drawdown: 0.34%
(100, 2, 2, -0.5, 0, 3, 2.5): Return: 1.22%, Hit Ratio: 61.54%, Max Drawdown: 0.34%
(100, 2, 2, -0.5, 0, 3.5, 2.5): Return: 1.22%, Hit Ratio: 61.54%, Max Drawdown: 0.34%
(100, 2, 2, 0.5, -0.5, 2.5, 3): Return: 1.22%, Hit Ratio: 64.29%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, -0.5, 3, 3): Return: 1.22%, Hit Ratio: 64.29%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, -0.5, 3.5, 3): Return: 1.22%, Hit Ratio: 64.29%, Max Drawdown: 0.69%
(60, 1, 2, -0.5, 0.5, 3, 3): Return: 1.21%, Hit Ratio: 52.94%, Max Drawdown: 1.76%
(60, 1, 2, -0.5, 0.5, 3.5, 3): Return: 1.21%, Hit Ratio: 52.94%, Max Drawdown: 1.76%
(60, 1, 2, 0, -0.5, 3, 3.5): Return: 1.2%, Hit Ratio: 59.46%, Max Drawdown: 1.78%
(60, 1, 2, 0, -0.5, 3.5, 3.5): Return: 1.2%, Hit Ratio: 59.46%, Max Drawdown: 1.78%
(60, 1.5, 2, 0.5, 0, 3, 3): Return: 1.2%, Hit Ratio: 54.55%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, 0, 3.5, 3): Return: 1.2%, Hit Ratio: 54.55%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 1.2%, Hit Ratio: 58.33%, Max Drawdown: 1.79%
(30, 1, 2, 0.5, 0.5, 3, 3): Return: 1.19%, Hit Ratio: 57.14%, Max Drawdown: 1.31%
(30, 1, 2, 0.5, 0.5, 3.5, 3): Return: 1.19%, Hit Ratio: 57.14%, Max Drawdown: 1.31%
(100, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 1.19%, Hit Ratio: 65.71%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: 1.19%, Hit Ratio: 65.71%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: 1.19%, Hit Ratio: 65.71%, Max Drawdown: 1.15%
(60, 1.5, 2, 0.5, -0.5, 3, 3): Return: 1.17%, Hit Ratio: 54.55%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 1.17%, Hit Ratio: 54.55%, Max Drawdown: 1.32%
(60, 1, 2, 0, 0.5, 3, 3): Return: 1.16%, Hit Ratio: 57.14%, Max Drawdown: 1.76%
(60, 1, 2, 0, 0.5, 3.5, 3): Return: 1.16%, Hit Ratio: 57.14%, Max Drawdown: 1.76%
(30, 1.5, 2, 0, 0.5, 2.5, 3): Return: 1.15%, Hit Ratio: 66.67%, Max Drawdown: 1.79%
(60, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 1.15%, Hit Ratio: 55.56%, Max Drawdown: 2.09%
(100, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 1.15%, Hit Ratio: 61.54%, Max Drawdown: 0.34%
(100, 2, 2, -0.5, 0.5, 3, 2.5): Return: 1.15%, Hit Ratio: 61.54%, Max Drawdown: 0.34%
(100, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 1.15%, Hit Ratio: 61.54%, Max Drawdown: 0.34%
(60, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 1.14%, Hit Ratio: 55.0%, Max Drawdown: 1.78%
(60, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 1.14%, Hit Ratio: 58.33%, Max Drawdown: 1.79%
(100, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 1.14%, Hit Ratio: 61.76%, Max Drawdown: 1.93%
(100, 1, 2, -0.5, 0.5, 3, 3.5): Return: 1.14%, Hit Ratio: 61.76%, Max Drawdown: 1.93%
(100, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: 1.14%, Hit Ratio: 61.76%, Max Drawdown: 1.93%
(30, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 1.13%, Hit Ratio: 61.76%, Max Drawdown: 1.77%
(60, 1, 2, 0, -0.5, 3, 2.5): Return: 1.13%, Hit Ratio: 58.82%, Max Drawdown: 1.78%
(60, 1, 2, 0, -0.5, 3.5, 2.5): Return: 1.13%, Hit Ratio: 58.82%, Max Drawdown: 1.78%
(100, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 1.12%, Hit Ratio: 63.64%, Max Drawdown: 1.16%
(100, 1.5, 2, 0, -0.5, 3, 3.5): Return: 1.12%, Hit Ratio: 63.64%, Max Drawdown: 1.16%
(100, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 1.12%, Hit Ratio: 63.64%, Max Drawdown: 1.16%
(30, 1, 2, 0, -0.5, 3, 2.5): Return: 1.11%, Hit Ratio: 57.14%, Max Drawdown: 1.52%
(30, 1, 2, 0, -0.5, 3.5, 2.5): Return: 1.11%, Hit Ratio: 57.14%, Max Drawdown: 1.52%
(30, 1.5, 2, 0, -0.5, 2.5, 3): Return: 1.11%, Hit Ratio: 57.69%, Max Drawdown: 1.79%
(60, 1, 2, 0.5, 0.5, 2.5, 3): Return: 1.11%, Hit Ratio: 54.29%, Max Drawdown: 1.57%
(60, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: 1.11%, Hit Ratio: 58.33%, Max Drawdown: 1.79%
(60, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: 1.1%, Hit Ratio: 55.0%, Max Drawdown: 1.78%
(100, 1, 2, 0, 0.5, 2.5, 3.5): Return: 1.1%, Hit Ratio: 62.86%, Max Drawdown: 1.93%
(100, 1, 2, 0, 0.5, 3, 3.5): Return: 1.1%, Hit Ratio: 62.86%, Max Drawdown: 1.93%
(100, 1, 2, 0, 0.5, 3.5, 3.5): Return: 1.1%, Hit Ratio: 62.86%, Max Drawdown: 1.93%
(30, 1, 2, 0.5, 0, 2.5, 3.5): Return: 1.09%, Hit Ratio: 58.82%, Max Drawdown: 1.77%
(60, 1, 2, 0, 0.5, 2.5, 3.5): Return: 1.09%, Hit Ratio: 59.46%, Max Drawdown: 2.09%
(60, 1.5, 2, 0, 0.5, 3, 2.5): Return: 1.09%, Hit Ratio: 60.0%, Max Drawdown: 1.31%
(60, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 1.09%, Hit Ratio: 60.0%, Max Drawdown: 1.31%
(30, 1.5, 2, 0, 0, 2.5, 3): Return: 1.08%, Hit Ratio: 61.54%, Max Drawdown: 1.79%
(100, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: 1.08%, Hit Ratio: 55.88%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, -0.5, 3, 3.5): Return: 1.08%, Hit Ratio: 55.88%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: 1.08%, Hit Ratio: 55.88%, Max Drawdown: 1.63%
(60, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 1.07%, Hit Ratio: 54.55%, Max Drawdown: 2.09%
(100, 1.5, 2, -0.5, 0, 2.5, 3): Return: 1.05%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, -0.5, 0, 3, 3): Return: 1.05%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, -0.5, 0, 3.5, 3): Return: 1.05%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(60, 1, 2, 0, 0, 3, 3.5): Return: 1.04%, Hit Ratio: 59.46%, Max Drawdown: 1.77%
(60, 1, 2, 0, 0, 3.5, 3.5): Return: 1.04%, Hit Ratio: 59.46%, Max Drawdown: 1.77%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: 1.03%, Hit Ratio: 59.38%, Max Drawdown: 1.78%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 1.03%, Hit Ratio: 59.26%, Max Drawdown: 1.79%
(60, 1, 2, 0, 0.5, 2.5, 2.5): Return: 1.02%, Hit Ratio: 58.82%, Max Drawdown: 2.09%
(60, 1.5, 2, -0.5, 0, 2.5, 2.5): Return: 1.01%, Hit Ratio: 55.0%, Max Drawdown: 1.78%
(60, 1.5, 2, 0, 0, 3, 2.5): Return: 1.01%, Hit Ratio: 60.0%, Max Drawdown: 1.31%
(60, 1.5, 2, 0, 0, 3.5, 2.5): Return: 1.01%, Hit Ratio: 60.0%, Max Drawdown: 1.31%
(100, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: 1.01%, Hit Ratio: 62.5%, Max Drawdown: 1.44%
(100, 1, 1.5, 0, 0.5, 2.5, 3): Return: 1.01%, Hit Ratio: 62.5%, Max Drawdown: 1.44%
(100, 1, 1.5, 0, 0.5, 3, 2.5): Return: 1.01%, Hit Ratio: 62.5%, Max Drawdown: 1.44%
(100, 1, 1.5, 0, 0.5, 3, 3): Return: 1.01%, Hit Ratio: 62.5%, Max Drawdown: 1.44%
(100, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: 1.01%, Hit Ratio: 62.5%, Max Drawdown: 1.44%
(100, 1, 1.5, 0, 0.5, 3.5, 3): Return: 1.01%, Hit Ratio: 62.5%, Max Drawdown: 1.44%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: 1.0%, Hit Ratio: 63.64%, Max Drawdown: 1.26%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 1.0%, Hit Ratio: 63.64%, Max Drawdown: 1.26%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 1.0%, Hit Ratio: 63.64%, Max Drawdown: 1.26%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.99%, Hit Ratio: 59.26%, Max Drawdown: 1.79%
(60, 1, 2, 0, -0.5, 3, 3): Return: 0.99%, Hit Ratio: 57.14%, Max Drawdown: 1.78%
(60, 1, 2, 0, -0.5, 3.5, 3): Return: 0.99%, Hit Ratio: 57.14%, Max Drawdown: 1.78%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.99%, Hit Ratio: 54.55%, Max Drawdown: 1.79%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: 0.98%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, -0.5, 0.5, 3, 3): Return: 0.98%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 0.98%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 2, 2, 0, 0, 2.5, 3): Return: 0.98%, Hit Ratio: 57.14%, Max Drawdown: 0.65%
(100, 2, 2, 0, 0, 3, 3): Return: 0.98%, Hit Ratio: 57.14%, Max Drawdown: 0.65%
(100, 2, 2, 0, 0, 3.5, 3): Return: 0.98%, Hit Ratio: 57.14%, Max Drawdown: 0.65%
(60, 1.5, 2, 0, -0.5, 3, 2.5): Return: 0.97%, Hit Ratio: 55.0%, Max Drawdown: 1.31%
(60, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: 0.97%, Hit Ratio: 55.0%, Max Drawdown: 1.31%
(100, 2, 2, 0, 0.5, 2.5, 3): Return: 0.97%, Hit Ratio: 57.14%, Max Drawdown: 0.65%
(100, 2, 2, 0, 0.5, 3, 3): Return: 0.97%, Hit Ratio: 57.14%, Max Drawdown: 0.65%
(100, 2, 2, 0, 0.5, 3.5, 3): Return: 0.97%, Hit Ratio: 57.14%, Max Drawdown: 0.65%
(60, 1, 2, 0, 0, 3, 2.5): Return: 0.96%, Hit Ratio: 58.82%, Max Drawdown: 1.77%
(60, 1, 2, 0, 0, 3.5, 2.5): Return: 0.96%, Hit Ratio: 58.82%, Max Drawdown: 1.77%
(100, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.96%, Hit Ratio: 58.06%, Max Drawdown: 1.93%
(100, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.96%, Hit Ratio: 58.06%, Max Drawdown: 1.93%
(100, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.96%, Hit Ratio: 58.06%, Max Drawdown: 1.93%
(100, 1, 2, -0.5, 0.5, 3, 3): Return: 0.96%, Hit Ratio: 58.06%, Max Drawdown: 1.93%
(100, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.96%, Hit Ratio: 58.06%, Max Drawdown: 1.93%
(100, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.96%, Hit Ratio: 58.06%, Max Drawdown: 1.93%
(100, 2, 2, 0.5, 0, 2.5, 3): Return: 0.96%, Hit Ratio: 57.14%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, 0, 3, 3): Return: 0.96%, Hit Ratio: 57.14%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, 0, 3.5, 3): Return: 0.96%, Hit Ratio: 57.14%, Max Drawdown: 0.69%
(30, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.95%, Hit Ratio: 57.14%, Max Drawdown: 1.52%
(30, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.95%, Hit Ratio: 57.14%, Max Drawdown: 1.52%
(30, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.95%, Hit Ratio: 55.88%, Max Drawdown: 1.77%
(60, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.94%, Hit Ratio: 52.94%, Max Drawdown: 2.09%
(30, 1.5, 2, 0.5, 0, 2.5, 3): Return: 0.93%, Hit Ratio: 59.26%, Max Drawdown: 1.79%
(60, 1, 2, 0, -0.5, 2.5, 3.5): Return: 0.93%, Hit Ratio: 59.46%, Max Drawdown: 2.1%
(60, 1.5, 2, 0.5, 0, 2.5, 3): Return: 0.93%, Hit Ratio: 54.55%, Max Drawdown: 1.79%
(100, 1.5, 2, 0, -0.5, 2.5, 3): Return: 0.93%, Hit Ratio: 64.71%, Max Drawdown: 1.16%
(100, 1.5, 2, 0, -0.5, 3, 3): Return: 0.93%, Hit Ratio: 64.71%, Max Drawdown: 1.16%
(100, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.93%, Hit Ratio: 64.71%, Max Drawdown: 1.16%
(30, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.9%, Hit Ratio: 55.56%, Max Drawdown: 1.16%
(60, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 0.9%, Hit Ratio: 54.55%, Max Drawdown: 1.79%
(100, 2, 2, 0.5, 0.5, 2.5, 3): Return: 0.9%, Hit Ratio: 57.14%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, 0.5, 3, 3): Return: 0.9%, Hit Ratio: 57.14%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, 0.5, 3.5, 3): Return: 0.9%, Hit Ratio: 57.14%, Max Drawdown: 0.69%
(60, 1, 2, 0, 0.5, 2.5, 3): Return: 0.88%, Hit Ratio: 57.14%, Max Drawdown: 2.09%
(30, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.86%, Hit Ratio: 50.0%, Max Drawdown: 1.16%
(30, 1, 2, 0, 0, 2.5, 3): Return: 0.85%, Hit Ratio: 59.38%, Max Drawdown: 1.78%
(60, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.85%, Hit Ratio: 58.82%, Max Drawdown: 2.1%
(30, 1, 2, 0, 0, 3, 2.5): Return: 0.83%, Hit Ratio: 53.57%, Max Drawdown: 1.52%
(30, 1, 2, 0, 0, 3.5, 2.5): Return: 0.83%, Hit Ratio: 53.57%, Max Drawdown: 1.52%
(30, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: 0.83%, Hit Ratio: 57.89%, Max Drawdown: 1.53%
(30, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.83%, Hit Ratio: 57.89%, Max Drawdown: 1.53%
(60, 1, 2, 0, 0, 3, 3): Return: 0.83%, Hit Ratio: 57.14%, Max Drawdown: 1.77%
(60, 1, 2, 0, 0, 3.5, 3): Return: 0.83%, Hit Ratio: 57.14%, Max Drawdown: 1.77%
(60, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 0.82%, Hit Ratio: 60.0%, Max Drawdown: 1.78%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 0.81%, Hit Ratio: 64.71%, Max Drawdown: 1.27%
(100, 1.5, 2, 0.5, -0.5, 3, 3): Return: 0.81%, Hit Ratio: 64.71%, Max Drawdown: 1.27%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 0.81%, Hit Ratio: 64.71%, Max Drawdown: 1.27%
(30, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.8%, Hit Ratio: 60.0%, Max Drawdown: 1.16%
(30, 2, 2, 0, 0.5, 2.5, 2.5): Return: 0.8%, Hit Ratio: 60.0%, Max Drawdown: 1.16%
(30, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.78%, Hit Ratio: 55.56%, Max Drawdown: 1.85%
(60, 1, 2, 0, 0, 2.5, 3.5): Return: 0.76%, Hit Ratio: 59.46%, Max Drawdown: 2.1%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.75%, Hit Ratio: 60.61%, Max Drawdown: 1.78%
(30, 1, 2, 0, 0.5, 2.5, 3.5): Return: 0.75%, Hit Ratio: 61.76%, Max Drawdown: 1.78%
(30, 2, 2, 0, -0.5, 2.5, 2.5): Return: 0.74%, Hit Ratio: 55.56%, Max Drawdown: 1.16%
(30, 2, 2, 0.5, 0, 2.5, 2.5): Return: 0.74%, Hit Ratio: 50.0%, Max Drawdown: 1.16%
(30, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: 0.74%, Hit Ratio: 50.0%, Max Drawdown: 1.16%
(30, 1, 2, 0.5, 0, 3, 2.5): Return: 0.73%, Hit Ratio: 55.17%, Max Drawdown: 1.52%
(30, 1, 2, 0.5, 0, 3.5, 2.5): Return: 0.73%, Hit Ratio: 55.17%, Max Drawdown: 1.52%
(30, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: 0.73%, Hit Ratio: 61.9%, Max Drawdown: 1.53%
(30, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.73%, Hit Ratio: 61.9%, Max Drawdown: 1.53%
(60, 1.5, 2, 0, 0, 2.5, 2.5): Return: 0.73%, Hit Ratio: 60.0%, Max Drawdown: 1.78%
(30, 1, 2, 0.5, 0, 2.5, 3): Return: 0.72%, Hit Ratio: 57.58%, Max Drawdown: 1.78%
(60, 1, 2, 0, -0.5, 2.5, 3): Return: 0.72%, Hit Ratio: 57.14%, Max Drawdown: 2.1%
(100, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.72%, Hit Ratio: 62.5%, Max Drawdown: 1.04%
(100, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: 0.72%, Hit Ratio: 62.5%, Max Drawdown: 1.04%
(100, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.72%, Hit Ratio: 62.5%, Max Drawdown: 1.04%
(30, 1.5, 2, -0.5, 0, 3, 2.5): Return: 0.7%, Hit Ratio: 55.0%, Max Drawdown: 1.53%
(30, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: 0.7%, Hit Ratio: 55.0%, Max Drawdown: 1.53%
(60, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.7%, Hit Ratio: 55.0%, Max Drawdown: 1.79%
(60, 1, 2, 0, 0, 2.5, 2.5): Return: 0.69%, Hit Ratio: 58.82%, Max Drawdown: 2.1%
(100, 1.5, 2, 0, 0, 2.5, 3): Return: 0.67%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, 0, 0, 3, 3): Return: 0.67%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, 0, 0, 3.5, 3): Return: 0.67%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, 0, 0.5, 2.5, 3): Return: 0.66%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, 0, 0.5, 3, 3): Return: 0.66%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(100, 1.5, 2, 0, 0.5, 3.5, 3): Return: 0.66%, Hit Ratio: 58.82%, Max Drawdown: 1.13%
(30, 2, 2, -0.5, 0, 2.5, 2.5): Return: 0.65%, Hit Ratio: 55.56%, Max Drawdown: 1.16%
(30, 1, 2, 0.5, -0.5, 3, 2.5): Return: 0.62%, Hit Ratio: 51.72%, Max Drawdown: 1.58%
(30, 1, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.62%, Hit Ratio: 51.72%, Max Drawdown: 1.58%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.61%, Hit Ratio: 55.56%, Max Drawdown: 1.85%
(30, 2, 2, 0, 0, 2.5, 2.5): Return: 0.61%, Hit Ratio: 55.56%, Max Drawdown: 1.16%
(30, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.6%, Hit Ratio: 55.88%, Max Drawdown: 1.78%
(60, 1.5, 2, 0.5, 0.5, 3, 2.5): Return: 0.6%, Hit Ratio: 55.0%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, 0.5, 3.5, 2.5): Return: 0.6%, Hit Ratio: 55.0%, Max Drawdown: 1.32%
(30, 1, 2, 0.5, -0.5, 2.5, 3): Return: 0.57%, Hit Ratio: 54.55%, Max Drawdown: 1.78%
(60, 1, 2, 0, 0, 2.5, 3): Return: 0.55%, Hit Ratio: 57.14%, Max Drawdown: 2.1%
(100, 1.5, 2, 0.5, 0, 2.5, 3): Return: 0.55%, Hit Ratio: 58.82%, Max Drawdown: 1.24%
(100, 1.5, 2, 0.5, 0, 3, 3): Return: 0.55%, Hit Ratio: 58.82%, Max Drawdown: 1.24%
(100, 1.5, 2, 0.5, 0, 3.5, 3): Return: 0.55%, Hit Ratio: 58.82%, Max Drawdown: 1.24%
(60, 1.5, 2, 0.5, 0, 3, 2.5): Return: 0.54%, Hit Ratio: 55.0%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: 0.54%, Hit Ratio: 55.0%, Max Drawdown: 1.32%
(100, 1, 2, 0, 0, 2.5, 2.5): Return: 0.53%, Hit Ratio: 58.06%, Max Drawdown: 1.94%
(100, 1, 2, 0, 0, 2.5, 3): Return: 0.53%, Hit Ratio: 58.06%, Max Drawdown: 1.94%
(100, 1, 2, 0, 0, 3, 2.5): Return: 0.53%, Hit Ratio: 58.06%, Max Drawdown: 1.94%
(100, 1, 2, 0, 0, 3, 3): Return: 0.53%, Hit Ratio: 58.06%, Max Drawdown: 1.94%
(100, 1, 2, 0, 0, 3.5, 2.5): Return: 0.53%, Hit Ratio: 58.06%, Max Drawdown: 1.94%
(100, 1, 2, 0, 0, 3.5, 3): Return: 0.53%, Hit Ratio: 58.06%, Max Drawdown: 1.94%
(30, 2, 2, -0.5, -0.5, 3, 2.5): Return: 0.52%, Hit Ratio: 54.55%, Max Drawdown: 1.33%
(30, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.52%, Hit Ratio: 54.55%, Max Drawdown: 1.33%
(60, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 0.51%, Hit Ratio: 55.0%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.51%, Hit Ratio: 55.0%, Max Drawdown: 1.32%
(30, 1, 2, 0, 0, 2.5, 2.5): Return: 0.5%, Hit Ratio: 51.85%, Max Drawdown: 1.85%
(30, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.5%, Hit Ratio: 55.56%, Max Drawdown: 1.86%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.49%, Hit Ratio: 58.82%, Max Drawdown: 1.24%
(100, 1.5, 2, 0.5, 0.5, 3, 3): Return: 0.49%, Hit Ratio: 58.82%, Max Drawdown: 1.24%
(100, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: 0.49%, Hit Ratio: 58.82%, Max Drawdown: 1.24%
(30, 2, 2, 0.5, -0.5, 3, 2.5): Return: 0.48%, Hit Ratio: 50.0%, Max Drawdown: 1.33%
(30, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.48%, Hit Ratio: 50.0%, Max Drawdown: 1.33%
(100, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.48%, Hit Ratio: 51.61%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, -0.5, 2.5, 3): Return: 0.48%, Hit Ratio: 51.61%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, -0.5, 3, 2.5): Return: 0.48%, Hit Ratio: 51.61%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, -0.5, 3, 3): Return: 0.48%, Hit Ratio: 51.61%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.48%, Hit Ratio: 51.61%, Max Drawdown: 1.63%
(100, 1, 2, 0.5, -0.5, 3.5, 3): Return: 0.48%, Hit Ratio: 51.61%, Max Drawdown: 1.63%
(30, 1.5, 2, 0, -0.5, 3, 2.5): Return: 0.46%, Hit Ratio: 55.0%, Max Drawdown: 1.53%
