(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 45.87%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 45.87%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 45.95%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 46.9%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 46.9%, Max Drawdown: 0.05%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 45.69%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 47.01%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 47.01%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 2.5, 2.5): Return: 0.02%, Hit Ratio: 44.04%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: 0.02%, Hit Ratio: 43.64%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 2.5, 3.5): Return: 0.02%, Hit Ratio: 43.64%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 44.64%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 3, 3): Return: 0.02%, Hit Ratio: 44.74%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 44.74%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 43.59%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 44.07%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 44.07%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 41.44%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 41.07%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 41.07%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 42.11%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 42.24%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 42.24%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 41.18%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 41.67%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 41.67%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 42.98%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 43.48%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 43.48%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 43.22%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 44.17%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 44.17%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 43.09%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 44.35%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 44.35%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.03%, Hit Ratio: 44.74%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 2.5, 3): Return: 0.02%, Hit Ratio: 44.35%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.02%, Hit Ratio: 44.35%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 45.76%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 45.83%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 45.83%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 44.72%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 45.16%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 45.16%, Max Drawdown: 0.03%
