(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1, 2, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 42.52%, Max Drawdown: 0.03%
(30, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 43.75%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 44.05%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 44.83%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 39.29%, Max Drawdown: 0.04%
(30, 1.5, 1, 0, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 39.53%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 39.77%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 39.77%, Max Drawdown: 0.05%
(30, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 49.32%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 49.33%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 49.35%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 42.25%, Max Drawdown: 0.02%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 41.67%, Max Drawdown: 0.02%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 43.24%, Max Drawdown: 0.02%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 42.67%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 41.56%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 36.99%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 37.84%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 35.06%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 42.11%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 40.79%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 38.75%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 38.16%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 36.25%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 40.74%, Max Drawdown: 0.02%
(30, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 50.67%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 51.32%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 42.65%, Max Drawdown: 0.02%
(30, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 42.03%, Max Drawdown: 0.02%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 43.66%, Max Drawdown: 0.02%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 43.06%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 42.67%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 37.14%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 38.03%, Max Drawdown: 0.03%
(30, 1.5, 2, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 36.0%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 42.47%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 41.03%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 42.47%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 41.03%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 39.73%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 38.46%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 43.24%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 41.77%, Max Drawdown: 0.02%
(30, 2, 1, -0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.04%
(30, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 46.67%, Max Drawdown: 0.04%
(30, 2, 1, 0, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 45.61%, Max Drawdown: 0.04%
(30, 2, 1, 0, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 46.55%, Max Drawdown: 0.05%
(30, 2, 1, 0, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 45.76%, Max Drawdown: 0.05%
(30, 2, 1, 0, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(30, 2, 1, 0, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(30, 2, 1.5, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 47.62%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 48.84%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 42.55%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 43.75%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 48.84%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 43.75%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 44.9%, Max Drawdown: 0.03%
(30, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 51.06%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 45.24%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 46.51%, Max Drawdown: 0.03%
(30, 2, 1.5, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 40.43%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 46.51%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 41.67%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 44.19%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 42.5%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 39.53%, Max Drawdown: 0.03%
(30, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 43.9%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 40.91%, Max Drawdown: 0.02%
(30, 2, 2, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 51.35%, Max Drawdown: 0.03%
(30, 2, 2, -0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 45.24%, Max Drawdown: 0.02%
(30, 2, 2, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 46.51%, Max Drawdown: 0.03%
(30, 2, 2, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 55.26%, Max Drawdown: 0.03%
(30, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 48.84%, Max Drawdown: 0.02%
(30, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 2, 0, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.02%
(30, 2, 2, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 47.22%, Max Drawdown: 0.02%
(30, 2, 2, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 48.65%, Max Drawdown: 0.03%
(30, 2, 2, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(30, 2, 2, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 51.35%, Max Drawdown: 0.02%
(30, 2, 2, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 46.51%, Max Drawdown: 0.02%
(30, 2, 2, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 45.95%, Max Drawdown: 0.02%
(30, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 45.45%, Max Drawdown: 0.02%
(30, 2, 2, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 43.24%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.06%, Max Drawdown: 0.02%
(30, 2, 2, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 44.74%, Max Drawdown: 0.03%
(60, 1, 1, -0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 45.54%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.02%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 46.49%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 46.96%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 46.15%, Max Drawdown: 0.04%
(60, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 42.2%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 42.2%, Max Drawdown: 0.02%
(60, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 42.73%, Max Drawdown: 0.02%
(60, 1, 2, -0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 42.48%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 42.48%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 42.98%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 41.74%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 41.74%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 42.24%, Max Drawdown: 0.03%
(60, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 44.12%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 44.44%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 43.24%, Max Drawdown: 0.04%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 49.09%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.88%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 50.82%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 50.79%, Max Drawdown: 0.03%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.56%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 47.06%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 48.08%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 49.06%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 48.21%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 49.12%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 48.28%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 49.15%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 50.94%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 51.85%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 52.73%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 50.82%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 48.39%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 49.21%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 40.68%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 40.98%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 45.28%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 40.35%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 41.38%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 42.37%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 38.98%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.03%
(60, 1.5, 2, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 40.98%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 40.98%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 43.55%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 39.68%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 42.19%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 43.64%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 40.98%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 43.55%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 38.71%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 39.68%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 42.19%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 46.77%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 47.62%, Max Drawdown: 0.03%
(60, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 46.15%, Max Drawdown: 0.03%
(60, 2, 1, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 42.0%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 33.96%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 35.19%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 38.18%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 37.93%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 40.28%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 39.73%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 40.54%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 41.18%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 38.3%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 38.0%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 39.22%, Max Drawdown: 0.04%
(100, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 41.94%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 44.12%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 45.95%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 38.71%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 40.62%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 38.24%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 40.54%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 42.11%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 45.71%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 47.37%, Max Drawdown: 0.03%
(100, 2, 2, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 43.75%, Max Drawdown: 0.03%
(100, 2, 2, 0, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.03%
(100, 2, 2, 0, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 44.74%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 37.5%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 34.29%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 36.84%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 37.14%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 37.14%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 39.47%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 39.47%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 44.0%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 44.8%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 44.44%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 44.53%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 44.53%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 40.6%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 40.91%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 40.0%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 42.34%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 43.07%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 42.75%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 42.14%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 42.14%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 41.13%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 40.56%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 42.25%, Max Drawdown: 0.03%
