(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 2, 2, 0, 0, 2.5, 3.5): Return: 4.48%, Hit Ratio: 95.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0.5, 2.5, 3): Return: 4.48%, Hit Ratio: 85.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0.5, 2.5, 3.5): Return: 4.48%, Hit Ratio: 85.0%, Max Drawdown: 3.37%
(30, 1.5, 1, 0, -0.5, 3, 3): Return: 4.47%, Hit Ratio: 79.31%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, -0.5, 3, 3.5): Return: 4.47%, Hit Ratio: 79.31%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, -0.5, 3.5, 3): Return: 4.47%, Hit Ratio: 79.31%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: 4.47%, Hit Ratio: 79.31%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, -0.5, 2.5, 3): Return: 4.46%, Hit Ratio: 79.31%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: 4.46%, Hit Ratio: 79.31%, Max Drawdown: 3.39%
(60, 1, 1.5, 0, -0.5, 3, 3.5): Return: 4.43%, Hit Ratio: 78.95%, Max Drawdown: 3.45%
(60, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 4.43%, Hit Ratio: 78.95%, Max Drawdown: 3.45%
(30, 2, 1, 0, 0, 3, 2.5): Return: 4.42%, Hit Ratio: 79.03%, Max Drawdown: 3.39%
(30, 2, 1, 0, 0, 3.5, 2.5): Return: 4.42%, Hit Ratio: 79.03%, Max Drawdown: 3.39%
(60, 1.5, 2, 0.5, 0, 3, 3.5): Return: 4.42%, Hit Ratio: 75.76%, Max Drawdown: 3.47%
(60, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: 4.42%, Hit Ratio: 75.76%, Max Drawdown: 3.47%
(100, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: 4.42%, Hit Ratio: 78.79%, Max Drawdown: 1.26%
(100, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: 4.42%, Hit Ratio: 78.79%, Max Drawdown: 1.26%
(30, 2, 1, 0, 0, 2.5, 2.5): Return: 4.41%, Hit Ratio: 79.03%, Max Drawdown: 3.39%
(60, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: 4.41%, Hit Ratio: 76.0%, Max Drawdown: 3.45%
(60, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: 4.41%, Hit Ratio: 72.73%, Max Drawdown: 3.47%
(60, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: 4.41%, Hit Ratio: 72.73%, Max Drawdown: 3.47%
(100, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: 4.41%, Hit Ratio: 80.65%, Max Drawdown: 1.26%
(100, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 4.41%, Hit Ratio: 78.12%, Max Drawdown: 1.26%
(60, 1, 1, 0.5, 0, 2.5, 3.5): Return: 4.4%, Hit Ratio: 74.32%, Max Drawdown: 3.45%
(30, 2, 1, 0, -0.5, 3, 2.5): Return: 4.38%, Hit Ratio: 79.66%, Max Drawdown: 3.39%
(30, 2, 1, 0, -0.5, 3.5, 2.5): Return: 4.38%, Hit Ratio: 79.66%, Max Drawdown: 3.39%
(60, 2, 2, 0.5, -0.5, 3, 3.5): Return: 4.38%, Hit Ratio: 65.0%, Max Drawdown: 3.46%
(60, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: 4.38%, Hit Ratio: 65.0%, Max Drawdown: 3.46%
(30, 2, 1, 0, -0.5, 2.5, 2.5): Return: 4.37%, Hit Ratio: 80.0%, Max Drawdown: 3.39%
(100, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 4.34%, Hit Ratio: 69.7%, Max Drawdown: 2.41%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 4.34%, Hit Ratio: 69.7%, Max Drawdown: 2.41%
(100, 2, 1, 0.5, -0.5, 3, 2.5): Return: 4.33%, Hit Ratio: 67.35%, Max Drawdown: 2.42%
(100, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: 4.33%, Hit Ratio: 67.35%, Max Drawdown: 2.42%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 4.32%, Hit Ratio: 76.92%, Max Drawdown: 1.16%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 4.32%, Hit Ratio: 76.92%, Max Drawdown: 1.16%
(100, 1, 1, 0, 0, 2.5, 2.5): Return: 4.31%, Hit Ratio: 75.0%, Max Drawdown: 3.02%
(100, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: 4.31%, Hit Ratio: 76.0%, Max Drawdown: 1.16%
(30, 1.5, 1, 0, 0, 3, 2.5): Return: 4.3%, Hit Ratio: 78.12%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, 0, 3.5, 2.5): Return: 4.3%, Hit Ratio: 78.12%, Max Drawdown: 3.39%
(100, 1.5, 1.5, 0.5, 0, 3, 3): Return: 4.3%, Hit Ratio: 77.14%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 4.3%, Hit Ratio: 77.14%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 4.3%, Hit Ratio: 77.14%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 4.3%, Hit Ratio: 77.14%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: 4.3%, Hit Ratio: 68.0%, Max Drawdown: 1.16%
(100, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: 4.3%, Hit Ratio: 76.0%, Max Drawdown: 1.16%
(30, 1.5, 1, 0, 0, 2.5, 2.5): Return: 4.29%, Hit Ratio: 78.12%, Max Drawdown: 3.39%
(100, 1, 1, 0.5, 0, 3, 2.5): Return: 4.29%, Hit Ratio: 76.39%, Max Drawdown: 3.09%
(100, 1, 1, 0.5, 0, 3.5, 2.5): Return: 4.29%, Hit Ratio: 76.39%, Max Drawdown: 3.09%
(60, 1, 2, 0, -0.5, 3, 3.5): Return: 4.28%, Hit Ratio: 81.48%, Max Drawdown: 3.45%
(60, 1, 2, 0, -0.5, 3.5, 3.5): Return: 4.28%, Hit Ratio: 81.48%, Max Drawdown: 3.45%
(100, 2, 1, 0.5, 0, 3, 3): Return: 4.27%, Hit Ratio: 71.7%, Max Drawdown: 3.08%
(100, 2, 1, 0.5, 0, 3, 3.5): Return: 4.27%, Hit Ratio: 71.7%, Max Drawdown: 3.08%
(100, 2, 1, 0.5, 0, 3.5, 3): Return: 4.27%, Hit Ratio: 71.7%, Max Drawdown: 3.08%
(100, 2, 1, 0.5, 0, 3.5, 3.5): Return: 4.27%, Hit Ratio: 71.7%, Max Drawdown: 3.08%
(30, 1.5, 1, 0, -0.5, 3, 2.5): Return: 4.26%, Hit Ratio: 78.33%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: 4.26%, Hit Ratio: 78.33%, Max Drawdown: 3.39%
(30, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: 4.25%, Hit Ratio: 78.69%, Max Drawdown: 3.39%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 4.25%, Hit Ratio: 64.86%, Max Drawdown: 3.46%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 4.25%, Hit Ratio: 64.86%, Max Drawdown: 3.46%
(100, 1, 1, 0, 0, 2.5, 3): Return: 4.25%, Hit Ratio: 75.0%, Max Drawdown: 3.02%
(100, 1, 1, 0, 0, 2.5, 3.5): Return: 4.25%, Hit Ratio: 75.0%, Max Drawdown: 3.02%
(60, 1, 1, 0.5, -0.5, 3, 2.5): Return: 4.23%, Hit Ratio: 72.86%, Max Drawdown: 2.98%
(60, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 4.23%, Hit Ratio: 72.86%, Max Drawdown: 2.98%
(100, 1, 1, 0.5, 0, 3, 3): Return: 4.22%, Hit Ratio: 76.39%, Max Drawdown: 3.09%
(100, 1, 1, 0.5, 0, 3, 3.5): Return: 4.22%, Hit Ratio: 76.39%, Max Drawdown: 3.09%
(100, 1, 1, 0.5, 0, 3.5, 3): Return: 4.22%, Hit Ratio: 76.39%, Max Drawdown: 3.09%
(100, 1, 1, 0.5, 0, 3.5, 3.5): Return: 4.22%, Hit Ratio: 76.39%, Max Drawdown: 3.09%
(30, 2, 1.5, 0, -0.5, 3, 3): Return: 4.2%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, -0.5, 3, 3.5): Return: 4.2%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, -0.5, 3.5, 3): Return: 4.2%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: 4.2%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 3, 3): Return: 4.2%, Hit Ratio: 94.74%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 3, 3.5): Return: 4.2%, Hit Ratio: 94.74%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 3.5, 3): Return: 4.2%, Hit Ratio: 94.74%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 3.5, 3.5): Return: 4.2%, Hit Ratio: 94.74%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, -0.5, 2.5, 3): Return: 4.19%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: 4.19%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 2.5, 3): Return: 4.17%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 2.5, 3.5): Return: 4.17%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(100, 1, 2, 0, -0.5, 2.5, 2.5): Return: 4.17%, Hit Ratio: 73.47%, Max Drawdown: 1.3%
(60, 2, 1, 0.5, 0.5, 3, 3.5): Return: 4.16%, Hit Ratio: 71.7%, Max Drawdown: 3.46%
(60, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: 4.16%, Hit Ratio: 71.7%, Max Drawdown: 3.46%
(100, 2, 1, 0, 0, 2.5, 2.5): Return: 4.16%, Hit Ratio: 72.55%, Max Drawdown: 1.18%
(60, 2, 1, 0.5, 0, 3, 3.5): Return: 4.15%, Hit Ratio: 67.35%, Max Drawdown: 3.46%
(60, 2, 1, 0.5, 0, 3.5, 3.5): Return: 4.15%, Hit Ratio: 67.35%, Max Drawdown: 3.46%
(60, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: 4.12%, Hit Ratio: 74.07%, Max Drawdown: 3.46%
(60, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: 4.12%, Hit Ratio: 74.07%, Max Drawdown: 3.46%
(60, 1.5, 1, 0.5, 0, 3, 3.5): Return: 4.11%, Hit Ratio: 71.15%, Max Drawdown: 3.46%
(60, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: 4.11%, Hit Ratio: 71.15%, Max Drawdown: 3.46%
(60, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 4.1%, Hit Ratio: 68.75%, Max Drawdown: 3.47%
(60, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 4.1%, Hit Ratio: 68.75%, Max Drawdown: 3.47%
(100, 1, 2, 0, -0.5, 2.5, 3): Return: 4.1%, Hit Ratio: 73.47%, Max Drawdown: 1.3%
(100, 1, 2, 0, -0.5, 2.5, 3.5): Return: 4.1%, Hit Ratio: 73.47%, Max Drawdown: 1.3%
(100, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: 4.1%, Hit Ratio: 79.31%, Max Drawdown: 1.26%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: 4.08%, Hit Ratio: 74.39%, Max Drawdown: 3.17%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: 4.08%, Hit Ratio: 74.39%, Max Drawdown: 3.17%
(30, 1, 1, -0.5, 0, 3, 3): Return: 4.07%, Hit Ratio: 75.0%, Max Drawdown: 3.17%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: 4.07%, Hit Ratio: 75.0%, Max Drawdown: 3.17%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: 4.07%, Hit Ratio: 75.0%, Max Drawdown: 3.17%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: 4.07%, Hit Ratio: 75.0%, Max Drawdown: 3.17%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: 4.06%, Hit Ratio: 71.08%, Max Drawdown: 3.17%
(100, 1.5, 1.5, 0, 0, 2.5, 3): Return: 4.06%, Hit Ratio: 78.12%, Max Drawdown: 1.26%
(100, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: 4.06%, Hit Ratio: 78.12%, Max Drawdown: 1.26%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: 4.05%, Hit Ratio: 71.6%, Max Drawdown: 3.17%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: 4.05%, Hit Ratio: 71.6%, Max Drawdown: 3.17%
(100, 1, 1.5, 0, -0.5, 3, 2.5): Return: 4.05%, Hit Ratio: 75.0%, Max Drawdown: 2.94%
(100, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 4.05%, Hit Ratio: 75.0%, Max Drawdown: 2.94%
(30, 2, 1.5, 0, 0, 3, 2.5): Return: 3.99%, Hit Ratio: 82.86%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, 0, 3.5, 2.5): Return: 3.99%, Hit Ratio: 82.86%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, 0.5, 3, 2.5): Return: 3.99%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: 3.99%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 1.5, 1.5, 0, 0, 3, 3): Return: 3.98%, Hit Ratio: 77.78%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0, 3, 3.5): Return: 3.98%, Hit Ratio: 77.78%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0, 3.5, 3): Return: 3.98%, Hit Ratio: 77.78%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: 3.98%, Hit Ratio: 77.78%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0.5, 3, 3): Return: 3.98%, Hit Ratio: 76.6%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: 3.98%, Hit Ratio: 76.6%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 3.98%, Hit Ratio: 76.6%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: 3.98%, Hit Ratio: 76.6%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0, 3, 3): Return: 3.98%, Hit Ratio: 85.71%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0, 3, 3.5): Return: 3.98%, Hit Ratio: 85.71%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0, 3.5, 3): Return: 3.98%, Hit Ratio: 85.71%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0, 3.5, 3.5): Return: 3.98%, Hit Ratio: 85.71%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0.5, 3, 3): Return: 3.98%, Hit Ratio: 80.56%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0.5, 3, 3.5): Return: 3.98%, Hit Ratio: 80.56%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0.5, 3.5, 3): Return: 3.98%, Hit Ratio: 80.56%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: 3.98%, Hit Ratio: 80.56%, Max Drawdown: 3.48%
(30, 2, 1.5, 0, -0.5, 3, 2.5): Return: 3.98%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: 3.98%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, 0, 2.5, 2.5): Return: 3.98%, Hit Ratio: 82.86%, Max Drawdown: 3.37%
(30, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: 3.98%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 3, 2.5): Return: 3.98%, Hit Ratio: 100.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 3.5, 2.5): Return: 3.98%, Hit Ratio: 100.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0, 3, 2.5): Return: 3.98%, Hit Ratio: 100.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0, 3.5, 2.5): Return: 3.98%, Hit Ratio: 100.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0.5, 3, 2.5): Return: 3.98%, Hit Ratio: 88.89%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0.5, 3.5, 2.5): Return: 3.98%, Hit Ratio: 88.89%, Max Drawdown: 3.37%
(60, 1, 1, 0, -0.5, 3, 3.5): Return: 3.98%, Hit Ratio: 81.54%, Max Drawdown: 3.44%
(60, 1, 1, 0, -0.5, 3.5, 3.5): Return: 3.98%, Hit Ratio: 81.54%, Max Drawdown: 3.44%
(100, 1, 1.5, 0, -0.5, 3, 3): Return: 3.98%, Hit Ratio: 75.0%, Max Drawdown: 3.07%
(100, 1, 1.5, 0, -0.5, 3, 3.5): Return: 3.98%, Hit Ratio: 75.0%, Max Drawdown: 3.07%
(100, 1, 1.5, 0, -0.5, 3.5, 3): Return: 3.98%, Hit Ratio: 75.0%, Max Drawdown: 3.07%
(100, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 3.98%, Hit Ratio: 75.0%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 3.98%, Hit Ratio: 67.65%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 3.98%, Hit Ratio: 67.65%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 3.98%, Hit Ratio: 67.65%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 3.98%, Hit Ratio: 67.65%, Max Drawdown: 3.07%
(100, 2, 1, 0.5, -0.5, 3, 3): Return: 3.98%, Hit Ratio: 66.0%, Max Drawdown: 3.08%
(100, 2, 1, 0.5, -0.5, 3, 3.5): Return: 3.98%, Hit Ratio: 66.0%, Max Drawdown: 3.08%
(100, 2, 1, 0.5, -0.5, 3.5, 3): Return: 3.98%, Hit Ratio: 66.0%, Max Drawdown: 3.08%
(100, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: 3.98%, Hit Ratio: 66.0%, Max Drawdown: 3.08%
(30, 1.5, 1.5, 0, 0, 2.5, 3): Return: 3.97%, Hit Ratio: 77.78%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: 3.97%, Hit Ratio: 77.78%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: 3.97%, Hit Ratio: 76.6%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: 3.97%, Hit Ratio: 76.6%, Max Drawdown: 3.48%
(30, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: 3.97%, Hit Ratio: 80.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, -0.5, 2.5, 2.5): Return: 3.96%, Hit Ratio: 100.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0, 2.5, 2.5): Return: 3.96%, Hit Ratio: 100.0%, Max Drawdown: 3.37%
(30, 2, 2, 0, 0.5, 2.5, 2.5): Return: 3.96%, Hit Ratio: 88.24%, Max Drawdown: 3.37%
(30, 1.5, 2, 0, 0, 2.5, 3): Return: 3.95%, Hit Ratio: 85.29%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0, 2.5, 3.5): Return: 3.95%, Hit Ratio: 85.29%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0.5, 2.5, 3): Return: 3.95%, Hit Ratio: 80.0%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: 3.95%, Hit Ratio: 80.0%, Max Drawdown: 3.48%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 3.95%, Hit Ratio: 65.38%, Max Drawdown: 1.16%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: 3.95%, Hit Ratio: 65.38%, Max Drawdown: 1.16%
(100, 1.5, 2, 0.5, 0, 2.5, 3): Return: 3.95%, Hit Ratio: 73.08%, Max Drawdown: 1.16%
(100, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 3.95%, Hit Ratio: 73.08%, Max Drawdown: 1.16%
(60, 1, 1.5, 0.5, 0, 3, 3.5): Return: 3.88%, Hit Ratio: 77.42%, Max Drawdown: 3.45%
(60, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: 3.88%, Hit Ratio: 77.42%, Max Drawdown: 3.45%
(60, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: 3.88%, Hit Ratio: 77.78%, Max Drawdown: 3.45%
(60, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 3.88%, Hit Ratio: 77.78%, Max Drawdown: 3.45%
(60, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 3.86%, Hit Ratio: 71.67%, Max Drawdown: 3.45%
(100, 2, 1, 0, -0.5, 2.5, 2.5): Return: 3.85%, Hit Ratio: 71.74%, Max Drawdown: 1.19%
(100, 1, 2, 0.5, -0.5, 3, 2.5): Return: 3.84%, Hit Ratio: 67.92%, Max Drawdown: 2.94%
(100, 1, 2, 0.5, -0.5, 3.5, 2.5): Return: 3.84%, Hit Ratio: 67.92%, Max Drawdown: 2.94%
(60, 2, 1, 0.5, -0.5, 3, 3.5): Return: 3.83%, Hit Ratio: 68.09%, Max Drawdown: 3.46%
(60, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: 3.83%, Hit Ratio: 68.09%, Max Drawdown: 3.46%
(100, 2, 1, 0, 0, 2.5, 3): Return: 3.81%, Hit Ratio: 70.59%, Max Drawdown: 1.19%
(100, 2, 1, 0, 0, 2.5, 3.5): Return: 3.81%, Hit Ratio: 70.59%, Max Drawdown: 1.19%
(60, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: 3.8%, Hit Ratio: 70.59%, Max Drawdown: 3.46%
(60, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: 3.8%, Hit Ratio: 70.59%, Max Drawdown: 3.46%
(100, 1, 2, 0.5, -0.5, 3, 3): Return: 3.77%, Hit Ratio: 67.92%, Max Drawdown: 3.07%
(100, 1, 2, 0.5, -0.5, 3, 3.5): Return: 3.77%, Hit Ratio: 67.92%, Max Drawdown: 3.07%
(100, 1, 2, 0.5, -0.5, 3.5, 3): Return: 3.77%, Hit Ratio: 67.92%, Max Drawdown: 3.07%
(100, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: 3.77%, Hit Ratio: 67.92%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: 3.75%, Hit Ratio: 76.67%, Max Drawdown: 1.27%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 3.75%, Hit Ratio: 76.67%, Max Drawdown: 1.27%
(60, 1, 2, 0.5, 0, 3, 3.5): Return: 3.73%, Hit Ratio: 79.66%, Max Drawdown: 3.45%
(60, 1, 2, 0.5, 0, 3.5, 3.5): Return: 3.73%, Hit Ratio: 79.66%, Max Drawdown: 3.45%
(60, 1, 2, 0.5, 0.5, 3, 3.5): Return: 3.73%, Hit Ratio: 77.97%, Max Drawdown: 3.45%
(60, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: 3.73%, Hit Ratio: 77.97%, Max Drawdown: 3.45%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: 3.72%, Hit Ratio: 73.03%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: 3.72%, Hit Ratio: 73.03%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 3, 3): Return: 3.71%, Hit Ratio: 72.41%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: 3.71%, Hit Ratio: 72.41%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: 3.71%, Hit Ratio: 72.41%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 3.5, 3.5): Return: 3.71%, Hit Ratio: 72.41%, Max Drawdown: 3.47%
(60, 1, 2, 0, -0.5, 2.5, 3.5): Return: 3.71%, Hit Ratio: 73.68%, Max Drawdown: 3.45%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: 3.7%, Hit Ratio: 74.16%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 3.7%, Hit Ratio: 74.16%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: 3.69%, Hit Ratio: 74.71%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: 3.69%, Hit Ratio: 74.71%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, -0.5, 3.5, 3): Return: 3.69%, Hit Ratio: 74.71%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: 3.69%, Hit Ratio: 74.71%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: 3.69%, Hit Ratio: 71.11%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 2.5, 3): Return: 3.68%, Hit Ratio: 70.45%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, 0, 2.5, 3.5): Return: 3.68%, Hit Ratio: 70.45%, Max Drawdown: 3.47%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: 3.67%, Hit Ratio: 72.22%, Max Drawdown: 3.47%
(30, 1.5, 1.5, 0, -0.5, 3, 3): Return: 3.67%, Hit Ratio: 76.74%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 3.67%, Hit Ratio: 76.74%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 3.67%, Hit Ratio: 76.74%, Max Drawdown: 3.48%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 3.67%, Hit Ratio: 76.74%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, -0.5, 3, 3): Return: 3.67%, Hit Ratio: 84.38%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, -0.5, 3, 3.5): Return: 3.67%, Hit Ratio: 84.38%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, -0.5, 3.5, 3): Return: 3.67%, Hit Ratio: 84.38%, Max Drawdown: 3.48%
(30, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 3.67%, Hit Ratio: 84.38%, Max Drawdown: 3.48%
