(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 2, 1, 0, 0, 3.5, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(30, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 43.06%, Max Drawdown: 0.06%
(30, 2, 1, 0, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 43.06%, Max Drawdown: 0.06%
(30, 2, 1, 0, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 43.06%, Max Drawdown: 0.06%
(30, 2, 1, 0, 0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(30, 2, 1, 0, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(30, 2, 1, 0, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 43.06%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 43.06%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 43.06%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, -0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 42.47%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 42.47%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 42.47%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 43.59%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 43.59%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 43.59%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 42.68%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 42.68%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 42.68%, Max Drawdown: 0.06%
(60, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 48.54%, Max Drawdown: 0.06%
(60, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 48.54%, Max Drawdown: 0.06%
(60, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.54%, Max Drawdown: 0.06%
(60, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(60, 2, 1, 0, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(60, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(60, 2, 1, 0.5, -0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 46.15%, Max Drawdown: 0.07%
(60, 2, 1, 0.5, -0.5, 3, 3): Return: -0.04%, Hit Ratio: 46.15%, Max Drawdown: 0.07%
(60, 2, 1, 0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 46.15%, Max Drawdown: 0.07%
(60, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 46.38%, Max Drawdown: 0.07%
(60, 2, 1, 0.5, -0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 46.38%, Max Drawdown: 0.07%
(60, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 46.38%, Max Drawdown: 0.07%
(60, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 46.81%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 44.68%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 44.68%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 42.55%, Max Drawdown: 0.04%
(60, 2, 1.5, 0, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 40.43%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 40.43%, Max Drawdown: 0.05%
(60, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 42.55%, Max Drawdown: 0.04%
(60, 2, 1.5, 0.5, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 40.43%, Max Drawdown: 0.04%
(60, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 40.43%, Max Drawdown: 0.04%
(100, 1, 1, -0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 51.11%, Max Drawdown: 0.08%
(100, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 51.11%, Max Drawdown: 0.08%
(100, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 49.67%, Max Drawdown: 0.07%
(100, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 49.67%, Max Drawdown: 0.07%
(100, 1, 1, 0, 0, 3, 2.5): Return: -0.04%, Hit Ratio: 48.97%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3.5, 2.5): Return: -0.04%, Hit Ratio: 49.33%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 46.71%, Max Drawdown: 0.07%
(100, 1, 1, 0.5, 0, 3, 2.5): Return: -0.04%, Hit Ratio: 47.97%, Max Drawdown: 0.08%
(100, 1, 1, 0.5, 0, 3.5, 3): Return: -0.04%, Hit Ratio: 48.39%, Max Drawdown: 0.08%
(100, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.39%, Max Drawdown: 0.08%
(100, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 49.6%, Max Drawdown: 0.08%
(100, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 49.6%, Max Drawdown: 0.08%
(100, 1, 1.5, 0, 0, 3, 2.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(100, 1, 1.5, 0, 0, 3.5, 3): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(100, 1, 1.5, 0, 0, 3.5, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(100, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 47.48%, Max Drawdown: 0.07%
(100, 1, 1.5, 0.5, 0, 3, 3): Return: -0.04%, Hit Ratio: 47.14%, Max Drawdown: 0.07%
(100, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.04%, Hit Ratio: 47.14%, Max Drawdown: 0.07%
(100, 1, 2, 0, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 48.85%, Max Drawdown: 0.07%
(100, 1, 2, 0, 0, 3, 3): Return: -0.04%, Hit Ratio: 50.75%, Max Drawdown: 0.06%
(100, 1, 2, 0, 0, 3, 3.5): Return: -0.04%, Hit Ratio: 50.75%, Max Drawdown: 0.06%
(100, 1.5, 1, 0, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 46.46%, Max Drawdown: 0.07%
(100, 1.5, 1, 0, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 46.46%, Max Drawdown: 0.07%
(100, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 47.83%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, -0.5, 3, 3): Return: -0.04%, Hit Ratio: 47.87%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 47.87%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 48.48%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.48%, Max Drawdown: 0.09%
(100, 1.5, 1, 0.5, 0.5, 3, 3): Return: -0.04%, Hit Ratio: 47.47%, Max Drawdown: 0.07%
(100, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 47.47%, Max Drawdown: 0.07%
(100, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.04%, Hit Ratio: 53.25%, Max Drawdown: 0.09%
(100, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: -0.04%, Hit Ratio: 54.17%, Max Drawdown: 0.08%
(100, 2, 1, -0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 48.65%, Max Drawdown: 0.07%
(100, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.65%, Max Drawdown: 0.07%
(100, 2, 1, 0, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 43.33%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 43.33%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 45.95%, Max Drawdown: 0.07%
(100, 2, 1, 0, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 45.95%, Max Drawdown: 0.07%
(100, 2, 1, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 45.0%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 45.0%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 47.3%, Max Drawdown: 0.07%
(100, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 47.3%, Max Drawdown: 0.07%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 51.09%, Max Drawdown: 0.1%
(30, 1, 1, -0.5, -0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 51.09%, Max Drawdown: 0.1%
(30, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 51.09%, Max Drawdown: 0.1%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.05%, Hit Ratio: 56.29%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.05%, Hit Ratio: 56.29%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.05%, Hit Ratio: 56.29%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.05%, Hit Ratio: 56.29%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.05%, Hit Ratio: 56.29%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.05%, Hit Ratio: 56.29%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 51.25%, Max Drawdown: 0.08%
(30, 1, 1, -0.5, 0.5, 3, 3): Return: -0.05%, Hit Ratio: 51.25%, Max Drawdown: 0.08%
(30, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 51.25%, Max Drawdown: 0.08%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 46.31%, Max Drawdown: 0.09%
(30, 1, 1, 0, -0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 46.31%, Max Drawdown: 0.09%
(30, 1, 1, 0, -0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 46.31%, Max Drawdown: 0.09%
(30, 1, 1, 0, -0.5, 3.5, 2.5): Return: -0.05%, Hit Ratio: 48.05%, Max Drawdown: 0.09%
(30, 1, 1, 0, -0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 48.05%, Max Drawdown: 0.09%
(30, 1, 1, 0, -0.5, 3.5, 3.5): Return: -0.05%, Hit Ratio: 48.05%, Max Drawdown: 0.09%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 45.28%, Max Drawdown: 0.09%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: -0.05%, Hit Ratio: 45.28%, Max Drawdown: 0.09%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 45.28%, Max Drawdown: 0.09%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 45.18%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 3, 3): Return: -0.05%, Hit Ratio: 45.18%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 45.18%, Max Drawdown: 0.07%
(30, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.05%, Hit Ratio: 55.0%, Max Drawdown: 0.11%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: -0.05%, Hit Ratio: 55.0%, Max Drawdown: 0.11%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.05%, Hit Ratio: 55.0%, Max Drawdown: 0.11%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 47.14%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 47.14%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 47.14%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 47.4%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: -0.05%, Hit Ratio: 47.4%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, 0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 47.4%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.05%, Hit Ratio: 47.13%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 47.13%, Max Drawdown: 0.08%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.05%, Hit Ratio: 47.13%, Max Drawdown: 0.08%
(30, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 44.14%, Max Drawdown: 0.09%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 44.14%, Max Drawdown: 0.09%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 44.14%, Max Drawdown: 0.09%
(30, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.05%, Hit Ratio: 45.03%, Max Drawdown: 0.08%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 45.03%, Max Drawdown: 0.08%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.05%, Hit Ratio: 45.03%, Max Drawdown: 0.08%
(30, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 44.08%, Max Drawdown: 0.07%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 44.08%, Max Drawdown: 0.07%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 44.08%, Max Drawdown: 0.07%
(30, 1, 2, -0.5, 0, 2.5, 2.5): Return: -0.05%, Hit Ratio: 55.15%, Max Drawdown: 0.11%
(30, 1, 2, -0.5, 0, 2.5, 3): Return: -0.05%, Hit Ratio: 55.15%, Max Drawdown: 0.11%
(30, 1, 2, -0.5, 0, 2.5, 3.5): Return: -0.05%, Hit Ratio: 55.15%, Max Drawdown: 0.11%
(30, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 43.97%, Max Drawdown: 0.08%
(30, 1, 2, 0.5, -0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 43.97%, Max Drawdown: 0.08%
(30, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 43.97%, Max Drawdown: 0.08%
(30, 1.5, 1, -0.5, 0, 2.5, 2.5): Return: -0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.1%
(30, 1.5, 1, -0.5, 0, 2.5, 3): Return: -0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.1%
(30, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.1%
(30, 1.5, 1, -0.5, 0, 3, 2.5): Return: -0.05%, Hit Ratio: 51.04%, Max Drawdown: 0.09%
(30, 1.5, 1, -0.5, 0, 3, 3): Return: -0.05%, Hit Ratio: 51.04%, Max Drawdown: 0.09%
(30, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.05%, Hit Ratio: 51.04%, Max Drawdown: 0.09%
(30, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: -0.05%, Hit Ratio: 51.52%, Max Drawdown: 0.09%
(30, 1.5, 1, -0.5, 0, 3.5, 3): Return: -0.05%, Hit Ratio: 51.52%, Max Drawdown: 0.09%
(30, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: -0.05%, Hit Ratio: 51.52%, Max Drawdown: 0.09%
(30, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 46.0%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0.5, 3, 3): Return: -0.05%, Hit Ratio: 46.0%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 46.0%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.05%, Hit Ratio: 46.15%, Max Drawdown: 0.07%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 46.15%, Max Drawdown: 0.07%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.05%, Hit Ratio: 46.15%, Max Drawdown: 0.07%
(30, 1.5, 1, 0, 0, 3, 2.5): Return: -0.05%, Hit Ratio: 49.49%, Max Drawdown: 0.09%
(30, 1.5, 1, 0, 0, 3, 3): Return: -0.05%, Hit Ratio: 49.49%, Max Drawdown: 0.09%
(30, 1.5, 1, 0, 0, 3, 3.5): Return: -0.05%, Hit Ratio: 49.49%, Max Drawdown: 0.09%
(30, 1.5, 1, 0, 0, 3.5, 2.5): Return: -0.05%, Hit Ratio: 50.49%, Max Drawdown: 0.09%
(30, 1.5, 1, 0, 0, 3.5, 3): Return: -0.05%, Hit Ratio: 50.49%, Max Drawdown: 0.09%
(30, 1.5, 1, 0, 0, 3.5, 3.5): Return: -0.05%, Hit Ratio: 50.49%, Max Drawdown: 0.09%
(30, 1.5, 1, 0, 0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 45.1%, Max Drawdown: 0.07%
(30, 1.5, 1, 0, 0.5, 3, 3): Return: -0.05%, Hit Ratio: 45.1%, Max Drawdown: 0.07%
(30, 1.5, 1, 0, 0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 45.1%, Max Drawdown: 0.07%
(30, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 46.46%, Max Drawdown: 0.06%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 46.46%, Max Drawdown: 0.06%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 46.46%, Max Drawdown: 0.06%
(30, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.05%, Hit Ratio: 45.79%, Max Drawdown: 0.06%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 45.79%, Max Drawdown: 0.06%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.05%, Hit Ratio: 45.79%, Max Drawdown: 0.06%
(30, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 43.66%, Max Drawdown: 0.06%
(30, 2, 1, -0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 43.66%, Max Drawdown: 0.06%
(30, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 43.66%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0, 3, 2.5): Return: -0.05%, Hit Ratio: 44.16%, Max Drawdown: 0.08%
(30, 2, 1, 0.5, 0, 3, 3): Return: -0.05%, Hit Ratio: 44.16%, Max Drawdown: 0.08%
(30, 2, 1, 0.5, 0, 3, 3.5): Return: -0.05%, Hit Ratio: 44.16%, Max Drawdown: 0.08%
(60, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.07%
(60, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 46.74%, Max Drawdown: 0.07%
(60, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 46.74%, Max Drawdown: 0.07%
(60, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 45.45%, Max Drawdown: 0.08%
(60, 2, 1, 0.5, -0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 45.45%, Max Drawdown: 0.08%
(60, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 45.45%, Max Drawdown: 0.08%
(60, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 41.67%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 38.89%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 38.89%, Max Drawdown: 0.06%
(60, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 42.86%, Max Drawdown: 0.05%
(60, 2, 2, -0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 41.38%, Max Drawdown: 0.05%
(60, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 41.38%, Max Drawdown: 0.05%
(60, 2, 2, 0, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 39.29%, Max Drawdown: 0.06%
(60, 2, 2, 0, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 37.93%, Max Drawdown: 0.06%
(60, 2, 2, 0, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 37.93%, Max Drawdown: 0.06%
(60, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 39.29%, Max Drawdown: 0.05%
(60, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 37.93%, Max Drawdown: 0.05%
(60, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 37.93%, Max Drawdown: 0.05%
(100, 1, 1, 0, 0, 3, 3): Return: -0.05%, Hit Ratio: 48.63%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3, 3.5): Return: -0.05%, Hit Ratio: 48.63%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3.5, 3): Return: -0.05%, Hit Ratio: 49.01%, Max Drawdown: 0.08%
(100, 1, 1, 0, 0, 3.5, 3.5): Return: -0.05%, Hit Ratio: 49.01%, Max Drawdown: 0.08%
(100, 1, 1, 0.5, 0, 3, 3): Return: -0.05%, Hit Ratio: 48.0%, Max Drawdown: 0.08%
(100, 1, 1, 0.5, 0, 3, 3.5): Return: -0.05%, Hit Ratio: 48.0%, Max Drawdown: 0.08%
(100, 1, 1, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 47.44%, Max Drawdown: 0.07%
(100, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 47.44%, Max Drawdown: 0.07%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 51.45%, Max Drawdown: 0.08%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 51.45%, Max Drawdown: 0.08%
(100, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 47.37%, Max Drawdown: 0.09%
(100, 1, 1.5, 0, 0, 3, 3): Return: -0.05%, Hit Ratio: 49.64%, Max Drawdown: 0.08%
(100, 1, 1.5, 0, 0, 3, 3.5): Return: -0.05%, Hit Ratio: 49.64%, Max Drawdown: 0.08%
(100, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 48.25%, Max Drawdown: 0.09%
(100, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 48.25%, Max Drawdown: 0.09%
(100, 1, 2, 0, -0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 49.24%, Max Drawdown: 0.07%
(100, 1, 2, 0, -0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 49.24%, Max Drawdown: 0.07%
(100, 1, 2, 0, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.09%
(100, 1, 2, 0, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.09%
(100, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 45.86%, Max Drawdown: 0.08%
